Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
3113,TE,Darnell,Washington,Darnell Washington,GB,0,0,3,0,358,20,1040,206,True,0,0,0,0,37,0,0,4,0,0,1,0,0,0,0,0,16,13,0,19,0,Darnell,Washington,2962.0,2960.0,4.0,26.0,19.0,Signed,Normal,68.0,0.0,0.0,GB,tier_6,344.2307692307692,1393.2972972972975,0.0,0.0,0.08110557317625736,GB,-4.0
3115,TE,Isaiah,Likely,Isaiah Likely,TB,3,0,2,0,766,57,1085,305,True,0,1,0,0,59,0,0,4,3,0,1,0,0,0,0,5,16,16,0,5,1,Isaiah,Likely,1728.0,1726.0,5.0,27.0,5.0,Signed,Star,76.0,0.0,0.0,TB,tier_4,708.7557603686636,1853.4,0.375,5.529953917050691,0.1823809523809524,TB,6.0
3116,QB,Justin,Fields,Justin Fields,IND,196,2569,0,23,0,0,803,0,True,226,52,427,11,0,0,1,4,25,58,2,0,0,45,10,0,13,12,7,9,1,Justin,Fields,878.0,876.0,6.0,28.0,9.0,Signed,Normal,68.0,0.0,0.0,IND,tier_6,244.08468244084682,1130.7692307692307,0.07692307692307693,1.2453300124533002,0.0,,
3117,QB,Heinrich,Haarberg,Heinrich Haarberg,MIA,2,0,0,0,0,0,13,0,True,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,11,0,Heinrich,Haarberg,2973.0,2971.0,1.0,25.0,11.0,Signed,Normal,64.0,0.0,0.0,MIA,tier_6,153.84615384615387,600.0,0.0,0.0,0.0,,
3118,QB,Kurtis,Rourke,Kurtis Rourke,SF,0,0,0,0,0,0,5,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,14,0,Kurtis,Rourke,3302.0,3300.0,3.0,25.0,14.0,Signed,Normal,61.0,0.0,0.0,SF,tier_6,0.0,,0.0,0.0,0.0,,
3119,TE,Pearce,Spurlin III,Pearce Spurlin III,PHI,0,0,1,0,615,62,1163,315,True,0,0,0,0,62,0,0,4,0,0,1,0,0,0,0,5,16,16,0,12,0,Pearce,Spurlin III,2333.0,2331.0,0.0,21.0,12.0,Signed,Normal,85.0,0.0,0.0,PHI,tier_2,528.8048151332761,1428.3870967741934,0.3125,4.299226139294927,0.16120576671035386,PHI,-2.0
3122,QB,AJ,Swann,AJ Swann,IND,32,193,0,29,0,0,83,0,True,20,2,38,1,0,0,1,4,30,20,1,0,0,2,1,0,3,1,0,9,0,AJ,Swann,1438.0,1436.0,1.0,23.0,9.0,Signed,Normal,63.0,0.0,0.0,IND,tier_6,385.5421686746988,4800.0,0.0,0.0,0.0,,
3123,HB,Christian,McCaffrey,Christian McCaffrey,LAC,903,0,1,186,351,27,722,275,True,0,263,0,0,38,0,4,4,56,0,11,0,0,0,0,0,14,14,1,7,4,Christian,McCaffrey,1841.0,1839.0,10.0,31.0,7.0,Signed,Star,77.0,0.0,0.0,LAC,tier_4,1736.842105263158,1067.920265780731,0.2857142857142857,5.54016620498615,0.09240793760489684,LAC,-5.0
3125,WR,Chris,Godwin,Chris Godwin,TB,0,0,0,0,444,70,568,194,True,0,0,0,0,36,0,0,4,0,0,0,0,0,0,0,3,15,9,0,5,0,Chris,Godwin,1020.0,1018.0,10.0,31.0,5.0,Signed,Star,75.0,0.0,0.0,TB,tier_4,781.6901408450703,1776.0,0.2,5.28169014084507,0.11276190476190477,TB,-2.0
3126,WR,Noah,Thomas,Noah Thomas,TB,0,0,1,0,1037,25,893,397,True,0,0,0,0,77,0,0,4,0,0,0,0,0,0,0,6,16,16,0,5,0,Noah,Thomas,944.0,942.0,1.0,23.0,5.0,Signed,Normal,76.0,0.0,0.0,TB,tier_4,1161.2541993281077,1939.3246753246754,0.375,6.718924972004479,0.2469047619047619,TB,6.0
3128,WR,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,SEA,3,0,2,0,1380,51,1070,513,True,0,1,0,0,100,0,0,4,3,0,0,0,0,0,0,6,16,16,0,27,0,Jaxon,Smith-Njigba,2624.0,2622.0,4.0,25.0,27.0,Signed,Star,88.0,0.0,0.0,SEA,tier_2,1292.5233644859813,1976.4356435643563,0.375,5.607476635514018,0.33478893740902477,SEA,4.0
3130,QB,Baker,Mayfield,Baker Mayfield,SEA,175,2355,0,74,0,0,679,0,True,210,33,369,10,0,0,2,4,42,56,3,0,0,24,13,0,13,11,5,27,1,Baker,Mayfield,1834.0,1832.0,9.0,32.0,27.0,Signed,Star,75.0,0.0,0.0,SEA,tier_4,257.73195876288656,1590.9090909090908,0.07692307692307693,1.4727540500736376,0.0,,
3131,HB,Najee,Harris,Najee Harris,HOU,432,0,3,83,91,21,430,68,True,0,111,0,0,13,0,2,4,49,0,3,0,0,0,0,1,16,0,2,31,12,Najee,Harris,1161.0,1159.0,6.0,29.0,31.0,Signed,Normal,74.0,0.0,0.0,HOU,tier_5,1216.279069767442,1150.8387096774195,0.8125,30.232558139534884,0.021366517961962903,HOU,6.0
3132,HB,Trevor,Etienne,Trevor Etienne,ARI,1240,0,0,400,472,52,791,311,True,0,296,0,0,48,0,10,4,51,0,25,0,0,0,0,2,16,16,1,6,4,Trevor,Etienne,2074.0,2072.0,2.0,23.0,6.0,Signed,Superstar,79.0,0.0,0.0,ARI,tier_4,2164.348925410872,1278.9767441860465,0.375,7.585335018963337,0.12234318299637117,ARI,0.0
3133,TE,Tony,Livingston,Tony Livingston,HOU,0,0,1,0,411,23,869,196,True,0,0,0,0,40,0,0,4,0,0,0,0,0,0,0,1,13,13,0,31,0,Tony,Livingston,3003.0,3001.0,0.0,22.0,31.0,Signed,Superstar,77.0,0.0,0.0,HOU,tier_4,472.95742232451096,1479.6000000000001,0.07692307692307693,1.1507479861910241,0.11877110914443623,HOU,-5.0
3135,QB,Michael,Penix Jr.,Michael Penix Jr.,SEA,24,575,0,0,0,0,206,0,True,49,12,86,1,0,0,0,4,6,28,0,0,0,10,2,0,11,2,1,27,0,Michael,Penix Jr.,3234.0,3232.0,3.0,27.0,27.0,Signed,Normal,69.0,0.0,0.0,SEA,tier_6,116.50485436893204,600.0,0.0,0.0,0.0,,
3136,TE,Holden,Staes,Holden Staes,SEA,-1,0,2,0,454,24,957,198,True,0,1,0,0,45,0,0,4,0,0,1,0,0,0,0,5,16,11,1,27,0,Holden,Staes,905.0,903.0,1.0,23.0,27.0,Signed,Normal,71.0,0.0,0.0,SEA,tier_5,473.3542319749217,1414.695652173913,0.3125,5.2246603970741905,0.1101407083939835,SEA,3.0
3137,TE,George,Kittle,George Kittle,CHI,2,0,2,0,602,23,1105,277,True,0,1,0,0,55,0,0,4,2,0,2,0,0,0,0,2,15,13,0,0,1,George,Kittle,1628.0,1626.0,10.0,33.0,0.0,Signed,Star,80.0,0.0,0.0,CHI,tier_3,546.606334841629,1558.7142857142858,0.2,2.7149321266968323,0.13785601831973665,CHI,-2.0
3139,HB,Dante,Dowdell,Dante Dowdell,SEA,649,0,4,127,290,23,685,229,True,0,195,0,0,33,0,4,4,45,0,5,0,0,0,0,0,14,9,0,27,4,Dante,Dowdell,591.0,589.0,1.0,23.0,27.0,Signed,Normal,76.0,0.0,0.0,SEA,tier_4,1370.802919708029,1037.1052631578948,0.2857142857142857,5.839416058394161,0.0804047965620018,SEA,-4.0
3143,QB,Josh,Allen,Josh Allen,BUF,571,3923,0,222,0,0,1065,0,True,341,100,523,9,0,0,5,4,63,71,12,0,0,27,22,0,16,16,6,2,5,Josh,Allen,51.0,49.0,9.0,31.0,2.0,Signed,XFactor,94.0,0.0,0.0,BUF,tier_1,536.1502347417841,1713.0,0.3125,4.694835680751174,0.0,,
3144,TE,Dalton,Kincaid,Dalton Kincaid,BUF,0,0,0,0,962,42,1208,387,True,0,1,0,0,81,0,0,4,0,0,3,0,0,0,0,7,16,16,0,2,0,Dalton,Kincaid,1615.0,1613.0,4.0,27.0,2.0,Signed,XFactor,93.0,0.0,0.0,BUF,tier_1,796.3576158940398,1689.3658536585365,0.4375,5.794701986754967,0.24299065420560748,BUF,1.0
3145,QB,Austin,Reed,Austin Reed,HOU,0,0,0,0,0,0,64,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,31,0,Austin,Reed,3373.0,3371.0,3.0,26.0,31.0,Signed,Normal,62.0,0.0,0.0,HOU,tier_6,0.0,,0.0,0.0,0.0,,
3146,QB,Michael,Pratt,Michael Pratt,CAR,0,0,0,0,0,0,2,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,20,0,Michael,Pratt,3321.0,3319.0,3.0,26.0,20.0,Signed,Normal,60.0,0.0,0.0,CAR,tier_6,0.0,,0.0,0.0,0.0,,
3147,HB,Kareem,Hunt,Kareem Hunt,BUF,310,17,0,58,119,13,352,110,True,1,88,1,0,13,0,2,4,44,17,2,0,0,0,0,0,13,4,1,2,3,Kareem,Hunt,1346.0,1344.0,10.0,32.0,2.0,Signed,Normal,72.0,0.0,0.0,BUF,tier_5,1218.75,1090.4554455445545,0.23076923076923078,8.522727272727272,0.036994579050653814,BUF,-3.0
3151,QB,Seth,Henigan,Seth Henigan,BUF,0,19,0,0,0,0,68,0,True,1,0,3,0,0,0,0,4,0,19,0,0,0,0,0,0,16,0,0,2,0,Seth,Henigan,586.0,584.0,2.0,24.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,0.0,,0.0,0.0,0.0,,
3152,WR,Trey,Palmer,Trey Palmer,BUF,6,0,0,0,844,51,854,332,True,0,5,0,0,63,0,0,4,2,0,0,0,0,0,0,1,14,14,0,2,0,Trey,Palmer,2165.0,2163.0,4.0,26.0,2.0,Signed,Normal,76.0,0.0,0.0,BUF,tier_4,995.3161592505854,1813.764705882353,0.07142857142857142,1.17096018735363,0.24364016887381373,BUF,-1.0
3153,QB,Garrett,Nussmeier,Garrett Nussmeier,KC,0,0,0,0,0,0,4,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,0,Garrett,Nussmeier,751.0,749.0,1.0,25.0,8.0,Signed,Normal,65.0,0.0,0.0,KC,tier_6,0.0,,0.0,0.0,0.0,,
3155,WR,Darnell,Mooney,Darnell Mooney,IND,2,0,2,0,567,54,677,212,True,0,1,0,0,43,0,0,4,2,0,0,0,0,0,0,1,11,11,0,9,0,Darnell,Mooney,1972.0,1970.0,7.0,29.0,9.0,Signed,Star,73.0,0.0,0.0,IND,tier_5,840.4726735598229,1869.2727272727273,0.09090909090909091,1.4771048744460857,0.23842939367657495,IND,0.0
3156,QB,Cam,Ward,Cam Ward,IND,0,0,0,0,0,0,13,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,9,0,Cam,Ward,3216.0,3214.0,3.0,25.0,9.0,Signed,Normal,62.0,0.0,0.0,IND,tier_6,0.0,,0.0,0.0,0.0,,
3163,QB,Haynes,King,Haynes King,PHI,76,501,0,59,0,0,159,0,True,47,6,78,3,0,0,1,4,64,62,2,0,0,2,2,0,6,2,2,12,2,Haynes,King,70.0,68.0,1.0,26.0,12.0,Signed,Normal,63.0,0.0,0.0,PHI,tier_6,477.9874213836478,3800.0,0.3333333333333333,12.578616352201259,0.0,,
3164,QB,Jameis,Winston,Jameis Winston,SEA,0,219,0,0,0,0,60,0,True,18,0,30,0,0,0,0,4,0,28,0,0,0,1,2,0,4,0,0,27,0,Jameis,Winston,3112.0,3110.0,12.0,33.0,27.0,Signed,Normal,61.0,0.0,0.0,SEA,tier_6,0.0,,0.0,0.0,0.0,,
3166,QB,Shedeur,Sanders,Shedeur Sanders,NO,261,4574,0,84,0,0,1167,0,True,407,59,657,17,0,0,1,4,60,59,4,0,0,42,22,0,16,16,10,26,1,Shedeur,Sanders,3076.0,3074.0,2.0,25.0,26.0,Signed,Normal,75.0,0.0,0.0,NO,tier_4,223.6503856041131,1327.1186440677966,0.0625,0.8568980291345331,0.0,,
3167,HB,Jaden,Shirden,Jaden Shirden,NO,476,0,3,30,182,17,605,160,True,0,159,0,0,31,0,1,4,25,0,2,0,0,0,0,0,16,6,2,26,3,Jaden,Shirden,2610.0,2608.0,2.0,25.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,1087.603305785124,889.5157894736842,0.1875,4.958677685950414,0.03979011805859204,NO,-6.0
3168,HB,Tank,Bigsby,Tank Bigsby,NO,472,0,4,143,167,17,407,146,True,0,123,0,0,20,0,3,4,55,0,6,0,0,0,0,0,10,7,2,26,8,Tank,Bigsby,220.0,218.0,4.0,26.0,26.0,Signed,Normal,79.0,0.0,0.0,NO,tier_4,1570.02457002457,1158.3776223776222,0.8,19.656019656019655,0.058417140358548315,NO,4.0
3169,WR,Tobias,Merriweather,Tobias Merriweather,NO,0,0,1,0,859,53,795,333,True,0,0,0,0,61,0,0,4,0,0,0,0,0,0,0,3,14,11,0,26,0,Tobias,Merriweather,602.0,600.0,2.0,25.0,26.0,Signed,Normal,69.0,0.0,0.0,NO,tier_6,1080.503144654088,2027.8032786885246,0.21428571428571427,3.7735849056603774,0.21462927103504278,NO,6.0
3170,WR,Romeo,Doubs,Romeo Doubs,NO,8,0,0,0,1006,52,891,440,True,0,4,0,0,84,0,0,4,5,0,0,0,0,0,0,2,13,13,0,26,0,Romeo,Doubs,735.0,733.0,5.0,27.0,26.0,Signed,Star,86.0,0.0,0.0,NO,tier_2,1138.0471380471379,1673.4545454545455,0.15384615384615385,2.244668911335578,0.27069388853385357,NO,0.0
3172,TE,Elijah,Arroyo,Elijah Arroyo,NO,0,0,0,0,621,23,1225,278,True,0,0,0,0,53,0,0,4,0,0,2,0,0,0,0,5,16,16,0,26,0,Elijah,Arroyo,3161.0,3159.0,1.0,23.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,506.93877551020404,1687.245283018868,0.3125,4.081632653061225,0.13576738084827283,NO,3.0
3176,QB,Trey,Lance,Trey Lance,NO,0,0,0,0,0,0,84,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,26,0,Trey,Lance,1665.0,1663.0,6.0,27.0,26.0,Signed,Normal,66.0,0.0,0.0,NO,tier_6,0.0,,0.0,0.0,0.0,,
3178,QB,Zach,Wilson,Zach Wilson,MIA,0,0,0,0,0,0,14,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,11,0,Zach,Wilson,3101.0,3099.0,6.0,28.0,11.0,Signed,Normal,66.0,0.0,0.0,MIA,tier_6,0.0,,0.0,0.0,0.0,,
3264,QB,Aidan,O'Connell,Aidan O'Connell,IND,32,697,0,0,0,0,244,0,True,65,11,124,6,0,0,0,4,5,69,0,0,0,8,4,0,12,3,5,9,0,Aidan,O'Connell,2092.0,2090.0,4.0,29.0,9.0,Signed,Normal,68.0,0.0,0.0,IND,tier_6,131.14754098360658,872.7272727272727,0.0,0.0,0.0,,
3268,QB,Garret,Rangel,Garret Rangel,TB,0,0,0,0,0,0,4,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,Garret,Rangel,2048.0,2046.0,0.0,23.0,5.0,Signed,Normal,61.0,0.0,0.0,TB,tier_6,0.0,,0.0,0.0,0.0,,
3270,QB,Devin,Brown,Devin Brown,JAX,0,0,0,0,0,0,10,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,16,0,Devin,Brown,833.0,831.0,0.0,22.0,16.0,Signed,Normal,64.0,0.0,0.0,JAX,tier_6,0.0,,0.0,0.0,0.0,,
3272,QB,Taylen,Green,Taylen Green,CIN,0,0,0,0,0,0,70,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,1,0,Taylen,Green,2839.0,2837.0,2.0,25.0,1.0,Signed,Normal,66.0,0.0,0.0,CIN,tier_6,0.0,,0.0,0.0,0.0,,
3299,WR,A.T.,Perry,A.T. Perry,NO,0,0,0,0,907,55,897,390,True,0,1,0,0,80,0,0,4,0,0,0,0,0,0,0,6,13,13,0,26,0,A.T.,Perry,2215.0,2213.0,4.0,27.0,26.0,Signed,Normal,83.0,0.0,0.0,NO,tier_3,1011.1482720178373,1612.4444444444443,0.46153846153846156,6.688963210702341,0.2440550267397666,NO,3.0
3414,WR,CeeDee,Lamb,CeeDee Lamb,LAC,0,0,0,0,1062,31,803,410,True,0,0,0,0,78,0,0,4,0,0,6,0,0,0,0,6,13,13,0,7,0,CeeDee,Lamb,1660.0,1658.0,7.0,28.0,7.0,Signed,XFactor,94.0,0.0,0.0,LAC,tier_1,1322.5404732254046,1960.6153846153845,0.46153846153846156,7.471980074719801,0.30110041996704057,LAC,2.0
3474,WR,Amari,Cooper,Amari Cooper,DET,0,0,0,0,487,43,680,201,True,0,0,0,0,40,0,0,4,0,0,0,0,0,0,0,0,15,15,0,18,0,Amari,Cooper,571.0,569.0,12.0,33.0,18.0,Signed,Star,76.0,0.0,0.0,DET,tier_4,716.1764705882352,1753.1999999999998,0.0,0.0,0.12333016777461223,DET,-7.0
3512,WR,George,Pickens,George Pickens,LV,9,0,1,0,867,26,963,345,True,0,5,0,0,72,0,0,4,6,0,0,0,0,0,0,5,16,16,0,22,1,George,Pickens,2235.0,2233.0,5.0,26.0,22.0,Signed,XFactor,92.0,0.0,0.0,LV,tier_1,909.6573208722741,1656.4675324675322,0.375,6.230529595015576,0.21943811693242218,LV,-4.0
3541,QB,Jalen,Hurts,Jalen Hurts,PHI,207,1760,0,59,0,0,456,0,True,149,53,204,3,0,0,2,4,37,62,3,0,0,7,12,0,7,7,4,12,4,Jalen,Hurts,1357.0,1355.0,7.0,29.0,12.0,Signed,Star,79.0,0.0,0.0,PHI,tier_4,453.94736842105266,1171.698113207547,0.5714285714285714,8.771929824561402,0.0,,
3574,TE,Dawson,Knox,Dawson Knox,LAR,0,0,1,0,294,25,795,140,True,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,2,16,10,0,23,0,Dawson,Knox,1633.0,1631.0,8.0,30.0,23.0,Signed,Star,73.0,0.0,0.0,LAR,tier_5,369.811320754717,1568.0,0.125,2.5157232704402515,0.08092485549132948,LAR,-2.0
3609,QB,Bo,Nix,Bo Nix,DAL,77,1614,0,1,0,0,532,0,True,142,30,244,4,0,0,0,4,5,67,1,0,0,23,6,0,14,7,4,10,1,Bo,Nix,3244.0,3242.0,3.0,27.0,10.0,Signed,Normal,65.0,0.0,0.0,DAL,tier_6,144.73684210526315,770.0000000000001,0.07142857142857142,1.8796992481203008,0.0,,
3644,QB,Drake,Maye,Drake Maye,NE,272,3804,0,114,0,0,1025,0,True,328,64,552,15,0,0,2,4,63,64,5,0,0,23,13,0,15,15,4,21,3,Drake,Maye,3199.0,3197.0,3.0,25.0,21.0,Signed,Normal,74.0,0.0,0.0,NE,tier_5,265.3658536585366,1275.0,0.2,2.926829268292683,0.0,,
3645,WR,Nyck,Harbor,Nyck Harbor,TB,0,0,0,0,1023,43,958,393,True,0,0,0,0,77,0,0,4,0,0,1,0,0,0,0,4,15,15,0,5,0,Nyck,Harbor,1901.0,1899.0,1.0,22.0,5.0,Signed,Star,84.0,0.0,0.0,TB,tier_3,1067.849686847599,1913.1428571428569,0.26666666666666666,4.17536534446764,0.2598095238095238,TB,2.0
3671,WR,Devontez,Walker,Devontez Walker,NYG,0,0,0,0,873,24,816,380,True,0,0,0,0,73,0,0,4,0,0,0,0,0,0,0,6,16,16,0,15,0,Devontez,Walker,379.0,377.0,2.0,26.0,15.0,Signed,Normal,78.0,0.0,0.0,NYG,tier_4,1069.8529411764705,1722.0821917808216,0.375,7.352941176470588,0.20751129070596624,NYG,3.0
3689,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,44,0,3,38,1131,60,815,462,True,0,2,0,0,81,0,1,4,24,0,15,0,0,0,0,6,12,12,0,1,0,Ja'Marr,Chase,491.0,489.0,6.0,27.0,1.0,Signed,XFactor,95.0,0.0,0.0,CIN,tier_0,1441.7177914110428,2121.253012048193,0.5,7.361963190184049,0.3428051829961355,CIN,1.0
3693,WR,Malik,Nabers,Malik Nabers,LV,1,0,0,0,981,33,991,445,True,0,1,0,0,85,0,0,4,1,0,1,0,0,0,0,3,16,16,0,22,0,Malik,Nabers,3239.0,3237.0,3.0,24.0,22.0,Signed,Star,87.0,0.0,0.0,LV,tier_2,990.9182643794147,1646.093023255814,0.1875,3.0272452068617555,0.24829157175398633,LV,-1.0
3697,WR,DeVonta,Smith,DeVonta Smith,PHI,3,0,1,0,1276,26,1032,536,True,0,1,0,0,101,0,0,4,3,0,0,0,0,0,0,4,16,16,0,12,0,DeVonta,Smith,2589.0,2587.0,6.0,28.0,12.0,Signed,Superstar,89.0,0.0,0.0,PHI,tier_2,1239.3410852713178,1810.235294117647,0.25,3.875968992248062,0.3344692005242464,PHI,3.0
3700,WR,Emeka,Egbuka,Emeka Egbuka,DET,0,0,2,0,794,29,1010,302,True,0,0,0,0,61,0,0,4,0,0,0,0,0,0,0,5,16,16,0,18,0,Emeka,Egbuka,3230.0,3228.0,3.0,24.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,786.1386138613861,1874.360655737705,0.3125,4.9504950495049505,0.18850902184235518,DET,-1.0
3714,TE,Brock,Bowers,Brock Bowers,LAC,6,0,0,0,1088,50,1156,432,True,0,1,0,0,88,0,0,4,6,0,4,0,0,0,0,8,16,16,0,7,0,Brock,Bowers,3204.0,3202.0,3.0,24.0,7.0,Signed,Superstar,92.0,0.0,0.0,LAC,tier_1,946.3667820069204,1780.5842696629215,0.5,6.920415224913495,0.2506334945865008,LAC,3.0
3715,HB,Mark,Fletcher Jr,Mark Fletcher Jr,PIT,998,0,9,398,349,17,767,330,True,0,247,0,0,58,0,3,4,48,0,34,0,0,0,0,0,15,15,3,28,6,Mark,Fletcher Jr,2912.0,2910.0,1.0,24.0,28.0,Signed,Normal,80.0,0.0,0.0,PIT,tier_3,1756.19295958279,1146.4131147540984,0.4,7.822685788787484,0.08933685305175586,PIT,-6.0
3771,WR,Nico,Collins,Nico Collins,HOU,1,0,0,0,1163,52,1041,457,True,0,2,0,0,92,0,0,4,1,0,0,0,0,0,0,7,16,16,0,31,0,Nico,Collins,552.0,550.0,6.0,28.0,31.0,Signed,Superstar,85.0,0.0,0.0,HOU,tier_2,1118.1556195965418,1784.808510638298,0.4375,6.724303554274735,0.2730687954918995,HOU,2.0
3804,QB,Desmond,Ridder,Desmond Ridder,NE,22,362,0,0,0,0,133,0,True,29,9,44,2,0,0,0,4,5,24,0,0,0,4,2,0,16,0,0,21,0,Desmond,Ridder,2364.0,2362.0,5.0,28.0,21.0,Signed,Normal,65.0,0.0,0.0,NE,tier_6,165.41353383458645,733.3333333333334,0.0,0.0,0.0,,
3861,WR,Gatlin,Bair,Gatlin Bair,WAS,2,0,3,0,715,26,778,287,True,0,1,0,0,59,0,0,4,2,0,0,0,0,0,0,3,12,12,0,25,0,Gatlin,Bair,2594.0,2592.0,0.0,21.0,25.0,Signed,Normal,78.0,0.0,0.0,WAS,tier_4,921.5938303341902,1726.0,0.25,3.8560411311053984,0.2376797141195047,WAS,-1.0
3869,QB,Jackson,Arnold,Jackson Arnold,NYG,246,4204,0,71,0,0,1067,0,True,352,60,537,9,0,0,1,4,68,63,3,0,0,29,34,0,16,16,2,15,1,Jackson,Arnold,2954.0,2952.0,1.0,23.0,15.0,Signed,Superstar,83.0,0.0,0.0,NYG,tier_3,230.55295220243673,1230.0,0.0625,0.9372071227741331,0.0,,
3871,QB,Lamar,Jackson,Lamar Jackson,BAL,514,3910,0,177,0,0,1080,0,True,337,109,573,8,0,0,5,4,67,56,6,0,0,27,23,0,16,16,5,24,5,Lamar,Jackson,1407.0,1405.0,9.0,30.0,24.0,Signed,XFactor,86.0,0.0,0.0,BAL,tier_2,475.9259259259259,1414.6788990825687,0.3125,4.62962962962963,0.0,,
3941,HB,Dae Dae,Hunter,Dae Dae Hunter,BAL,670,0,1,123,225,22,637,155,True,0,184,0,0,28,0,2,4,53,0,8,0,0,0,0,1,12,12,0,24,2,Dae Dae,Hunter,2592.0,2590.0,2.0,25.0,24.0,Signed,Star,85.0,0.0,0.0,BAL,tier_2,1405.0235478806908,1100.9433962264152,0.25,4.7095761381475665,0.07672634271099744,BAL,-6.0
3955,WR,Jalen,McMillian,Jalen McMillian,PIT,0,0,14,0,1051,51,957,174,True,0,0,0,0,73,0,0,4,0,0,12,0,0,0,0,4,16,16,1,28,0,Jalen,McMillian,3306.0,3304.0,3.0,25.0,28.0,Signed,Star,85.0,0.0,0.0,PIT,tier_2,1098.2236154649947,2073.2054794520545,0.25,4.179728317659353,0.2522198224142069,PIT,0.0
3965,WR,Davante,Adams,Davante Adams,KC,0,0,0,0,370,21,492,175,True,0,0,0,0,34,0,0,4,0,0,0,0,0,0,0,1,14,4,0,8,0,Davante,Adams,10.0,8.0,13.0,34.0,8.0,Signed,Normal,73.0,0.0,0.0,KC,tier_5,752.0325203252033,1567.0588235294117,0.07142857142857142,2.032520325203252,0.0953024888116166,KC,-3.0
3969,WR,Joshua,Palmer,Joshua Palmer,NE,0,0,0,0,684,52,773,220,True,0,0,0,0,49,0,0,4,0,0,0,0,0,0,0,2,12,12,0,21,0,Joshua,Palmer,2164.0,2162.0,6.0,27.0,21.0,Signed,Star,80.0,0.0,0.0,NE,tier_3,884.8641655886158,2010.1224489795916,0.16666666666666666,2.58732212160414,0.21891502640422467,NE,-1.0
3992,QB,Byrum,Brown,Byrum Brown,MIN,0,0,0,0,0,0,7,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,30,0,Byrum,Brown,1920.0,1918.0,0.0,23.0,30.0,Signed,Normal,64.0,0.0,0.0,MIN,tier_6,0.0,,0.0,0.0,0.0,,
4043,QB,Aidan,Chiles,Aidan Chiles,LAR,504,3618,0,200,0,0,1048,0,True,321,94,547,20,0,0,4,4,71,67,9,0,0,39,20,0,16,16,8,23,5,Aidan,Chiles,2085.0,2083.0,1.0,22.0,23.0,Signed,Normal,76.0,0.0,0.0,LAR,tier_4,480.9160305343512,1608.5106382978724,0.3125,4.770992366412214,0.0,,
4053,WR,Cordale,Russell,Cordale Russell,NE,0,0,0,0,367,64,393,126,True,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,1,12,5,0,21,0,Cordale,Russell,2982.0,2980.0,1.0,22.0,21.0,Signed,Normal,69.0,0.0,0.0,NE,tier_6,933.8422391857506,1887.4285714285713,0.08333333333333333,2.544529262086514,0.11745879340694511,NE,3.0
