Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
3045,TE,Jake,Johnson,Jake Johnson,JAX,0,0,0,0,457,22,974,236,True,0,0,0,0,47,0,0,5,0,0,0,0,0,0,0,3,14,14,0,16,0,Jake,Johnson,2366.0,2364.0,2.0,25.0,16.0,Signed,Normal,72.0,0.0,0.0,JAX,tier_5,469.19917864476383,1400.1702127659573,0.21428571428571427,3.080082135523614,0.11742034943473793,JAX,1.0
3046,WR,Drake,London,Drake London,JAX,2,0,0,0,961,58,836,348,True,0,1,0,0,68,0,0,5,2,0,3,0,0,0,0,3,14,14,0,16,0,Drake,London,1744.0,1742.0,6.0,27.0,16.0,Signed,Star,88.0,0.0,0.0,JAX,tier_2,1151.9138755980862,2014.260869565217,0.21428571428571427,3.5885167464114835,0.24691675231243576,JAX,-1.0
3080,HB,Treyaun,Webb,Treyaun Webb,JAX,793,0,2,168,383,35,586,259,True,0,222,0,0,33,0,5,5,56,0,10,0,0,0,0,7,16,16,0,16,10,Treyaun,Webb,1325.0,1323.0,1.0,23.0,16.0,Signed,Star,84.0,0.0,0.0,JAX,tier_3,2006.825938566553,1149.2235294117647,1.0625,29.010238907849832,0.08610611510791367,JAX,3.0
3098,QB,Sam,Howell,Sam Howell,TEN,0,13,0,0,0,0,107,0,True,1,0,1,0,0,0,0,5,0,13,1,0,0,0,0,0,14,0,0,29,0,Sam,Howell,1319.0,1317.0,6.0,27.0,29.0,Signed,Normal,68.0,0.0,0.0,TEN,tier_6,0.0,,0.0,0.0,0.0,,
3124,WR,Keon,Coleman,Keon Coleman,CIN,12,0,2,5,984,72,835,434,True,0,3,0,0,73,0,0,5,6,0,0,0,0,0,0,3,14,14,0,1,0,Keon,Coleman,3205.0,3203.0,4.0,25.0,1.0,Signed,Normal,84.0,0.0,0.0,CIN,tier_3,1192.814371257485,1911.7894736842106,0.21428571428571427,3.592814371257485,0.2736849424608004,CIN,2.0
3159,WR,George,Pickens,George Pickens,BUF,0,0,1,0,991,24,901,371,True,0,0,0,0,77,0,0,5,0,0,0,0,0,0,0,3,16,16,0,2,0,George,Pickens,2235.0,2233.0,6.0,27.0,2.0,Signed,Superstar,88.0,0.0,0.0,BUF,tier_2,1099.889012208657,1853.2987012987014,0.1875,3.329633740288568,0.2699536910923454,BUF,-1.0
3174,QB,Sam,Huard,Sam Huard,JAX,0,0,0,0,0,0,74,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,16,0,0,16,0,Sam,Huard,2281.0,2279.0,2.0,25.0,16.0,Signed,Normal,68.0,0.0,0.0,JAX,tier_6,0.0,,0.0,0.0,0.0,,
3183,TE,Michael,Smith,Michael Smith,DAL,0,0,4,0,431,53,1164,216,True,0,0,0,0,42,0,0,5,0,0,3,0,0,0,0,1,16,16,0,10,0,Michael,Smith,2302.0,2300.0,1.0,22.0,10.0,Signed,Normal,71.0,0.0,0.0,DAL,tier_5,370.2749140893471,1477.7142857142856,0.0625,0.8591065292096219,0.11830908591819929,DAL,-4.0
3207,QB,Quinn,Ewers,Quinn Ewers,CAR,63,712,0,11,0,0,262,0,True,63,19,107,1,0,0,0,5,16,40,1,0,0,7,3,0,12,3,1,20,0,Quinn,Ewers,332.0,330.0,3.0,25.0,20.0,Signed,Normal,69.0,0.0,0.0,CAR,tier_6,240.4580152671756,994.7368421052632,0.0,0.0,0.0,,
3220,HB,Joe,Mixon,Joe Mixon,IND,465,0,5,165,380,24,720,323,True,0,117,0,0,51,0,4,5,75,0,9,0,0,0,0,1,16,16,2,9,6,Joe,Mixon,1956.0,1954.0,11.0,32.0,9.0,Signed,Normal,72.0,0.0,0.0,IND,tier_5,1173.611111111111,1156.0714285714287,0.4375,9.722222222222223,0.09112709832134293,IND,1.0
3222,WR,Treylon,Burks,Treylon Burks,BUF,7,0,4,0,172,18,510,95,True,0,4,1,0,17,0,0,5,7,0,0,0,0,0,0,2,11,10,0,2,0,Treylon,Burks,388.0,386.0,6.0,28.0,2.0,Signed,Normal,74.0,0.0,0.0,BUF,tier_5,350.9803921568627,1279.4285714285713,0.18181818181818182,3.9215686274509802,0.06815086302964266,BUF,-7.0
3241,QB,Matthew,Sluka,Matthew Sluka,DAL,0,0,0,0,0,0,14,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,10,0,Matthew,Sluka,3620.0,3618.0,4.0,26.0,10.0,Signed,Normal,58.0,0.0,0.0,DAL,tier_6,0.0,,0.0,0.0,0.0,,
3256,TE,Jaden,Hamm,Jaden Hamm,PIT,0,0,3,0,487,35,932,190,True,0,0,0,0,49,0,0,5,0,0,4,0,0,0,0,3,14,14,0,28,0,Jaden,Hamm,2965.0,2963.0,1.0,23.0,28.0,Signed,Star,80.0,0.0,0.0,PIT,tier_3,522.5321888412017,1431.1836734693875,0.21428571428571427,3.218884120171674,0.14411481837685877,PIT,-1.0
3257,HB,Cam,Cook,Cam Cook,CAR,412,0,1,123,97,12,356,91,True,0,106,0,0,17,0,2,5,65,0,8,0,0,0,0,2,13,4,0,20,4,Cam,Cook,2522.0,2520.0,1.0,23.0,20.0,Signed,Normal,74.0,0.0,0.0,CAR,tier_5,1429.7752808988764,1118.439024390244,0.46153846153846156,16.853932584269664,0.034003023464715294,CAR,3.0
3259,WR,Devontez,Walker,Devontez Walker,NYG,0,0,0,0,850,33,821,374,True,0,0,0,0,72,0,0,5,0,0,0,0,0,0,0,1,14,14,0,15,0,Devontez,Walker,379.0,377.0,3.0,27.0,15.0,Signed,Normal,81.0,0.0,0.0,NYG,tier_3,1035.322777101096,1700.0,0.07142857142857142,1.2180267965895248,0.20124892716564563,NYG,-1.0
3261,WR,Brandon,Inniss,Brandon Inniss,BUF,0,0,1,0,263,21,354,93,True,0,0,0,0,22,0,0,5,0,0,0,0,0,0,0,4,15,4,0,2,0,Brandon,Inniss,1539.0,1537.0,1.0,23.0,2.0,Signed,Normal,73.0,0.0,0.0,BUF,tier_5,742.9378531073446,1721.4545454545455,0.26666666666666666,11.299435028248588,0.07641877780804504,BUF,3.0
3282,QB,Brayden,Schager,Brayden Schager,NO,19,1032,0,0,0,0,273,0,True,90,6,135,3,0,0,0,5,5,24,0,0,0,25,3,0,12,3,1,26,0,Brayden,Schager,452.0,450.0,3.0,25.0,26.0,Signed,Normal,63.0,0.0,0.0,NO,tier_6,69.5970695970696,950.0,0.0,0.0,0.0,,
3296,QB,Patrick,Mahomes,Patrick Mahomes,KC,136,4471,0,77,0,0,1091,0,True,383,35,581,11,0,0,2,5,50,69,3,0,0,27,27,0,16,16,5,8,0,Patrick,Mahomes,1790.0,1788.0,11.0,32.0,8.0,Signed,XFactor,99.0,0.0,0.0,KC,tier_0,124.65627864344637,1165.7142857142858,0.0,0.0,0.0,,
3304,WR,Antonio,Williams,Antonio Williams,KC,0,0,2,0,778,58,928,307,True,0,0,0,0,64,0,0,5,0,0,0,0,0,0,0,6,16,16,0,8,0,Antonio,Williams,383.0,381.0,3.0,24.0,8.0,Signed,Normal,74.0,0.0,0.0,KC,tier_5,838.3620689655172,1750.5,0.375,6.4655172413793105,0.17401028852605682,KC,3.0
3351,TE,Khamari,Anderson,Khamari Anderson,CIN,0,0,1,0,261,45,757,109,True,0,0,0,0,24,0,0,5,0,0,1,0,0,0,0,2,16,10,0,1,0,Khamari,Anderson,1942.0,1940.0,1.0,23.0,1.0,Signed,Normal,70.0,0.0,0.0,CIN,tier_5,344.78203434610305,1566.0,0.125,2.642007926023778,0.06351910440496471,CIN,-2.0
3368,QB,Aidan,Chiles,Aidan Chiles,PHI,214,1670,0,101,0,0,485,0,True,143,45,214,4,0,0,3,5,56,51,4,0,0,13,8,0,15,6,4,12,6,Aidan,Chiles,2085.0,2083.0,2.0,23.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,441.2371134020618,1426.6666666666667,0.4,12.371134020618555,0.0,,
3372,TE,Joey,Schlaffer,Joey Schlaffer,ATL,0,0,3,0,299,56,889,140,True,0,0,0,0,31,0,0,5,0,0,3,0,0,0,0,3,16,10,0,13,0,Joey,Schlaffer,403.0,401.0,2.0,24.0,13.0,Signed,Normal,71.0,0.0,0.0,ATL,tier_5,336.3329583802025,1388.9032258064515,0.1875,3.374578177727784,0.08098591549295775,ATL,0.0
3377,QB,Spencer,Rattler,Spencer Rattler,CAR,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,20,0,Spencer,Rattler,3355.0,3353.0,4.0,28.0,20.0,Signed,Normal,60.0,0.0,0.0,CAR,tier_6,0.0,,0.0,0.0,0.0,,
3396,WR,Luther,Burden III,Luther Burden III,PIT,4,0,7,0,1262,77,959,317,True,0,1,0,0,84,0,0,5,4,0,4,0,0,0,0,7,16,16,1,28,0,Luther,Burden III,262.0,260.0,3.0,24.0,28.0,Signed,XFactor,93.0,0.0,0.0,PIT,tier_1,1320.1251303441084,2152.0941176470587,0.4375,7.299270072992701,0.32677369238736403,PIT,1.0
3439,QB,Emory,Williams,Emory Williams,LV,0,0,0,0,0,0,9,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,22,0,Emory,Williams,2742.0,2740.0,1.0,24.0,22.0,Signed,Normal,60.0,0.0,0.0,LV,tier_6,0.0,,0.0,0.0,0.0,,
3527,WR,Jordan,Addison,Jordan Addison,MIN,19,0,0,0,1153,65,784,493,True,0,9,0,0,79,0,0,5,5,0,0,0,0,0,0,7,14,14,0,30,0,Jordan,Addison,19.0,17.0,5.0,26.0,30.0,Signed,XFactor,93.0,0.0,0.0,MIN,tier_1,1494.8979591836735,1951.4999999999998,0.5,8.928571428571429,0.3330084118560237,MIN,3.0
3530,TE,Tucker,Kraft,Tucker Kraft,NYJ,0,0,1,0,491,71,872,163,True,0,0,0,0,43,0,0,5,0,0,0,0,0,0,0,2,13,13,0,17,0,Tucker,Kraft,1643.0,1641.0,5.0,27.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,563.0733944954128,1644.2790697674416,0.15384615384615385,2.293577981651376,0.1323494726911284,NYJ,0.0
3569,HB,Nate,Frazier,Nate Frazier,PIT,742,0,4,233,459,80,608,393,True,0,173,0,0,51,0,0,5,19,0,17,0,0,0,0,1,16,16,3,28,2,Nate,Frazier,2525.0,2523.0,0.0,23.0,28.0,Signed,Normal,74.0,0.0,0.0,PIT,tier_5,1975.328947368421,1288.8214285714287,0.1875,4.934210526315789,0.1188503366131538,PIT,0.0
3570,WR,Amon-Ra,St. Brown,Amon-Ra St. Brown,DET,0,0,0,0,1433,42,927,549,True,0,0,0,0,105,0,0,5,0,0,2,0,0,0,0,11,14,14,0,18,0,Amon-Ra,St. Brown,2654.0,2652.0,7.0,28.0,18.0,Signed,XFactor,92.0,0.0,0.0,DET,tier_1,1545.846817691478,1965.2571428571425,0.7857142857142857,11.866235167206042,0.3330041247894034,DET,7.0
3576,QB,Adam,Damante,Adam Damante,TEN,0,0,0,0,0,0,43,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,29,0,Adam,Damante,2674.0,2672.0,0.0,22.0,29.0,Signed,Normal,62.0,0.0,0.0,TEN,tier_6,0.0,,0.0,0.0,0.0,,
3581,HB,Najee,Harris,Najee Harris,LV,511,0,3,96,219,16,553,200,True,0,127,0,0,30,0,2,5,45,0,6,0,0,0,0,3,16,1,2,22,7,Najee,Harris,1161.0,1159.0,7.0,30.0,22.0,Signed,Normal,74.0,0.0,0.0,LV,tier_5,1320.0723327305607,1177.2993630573249,0.625,18.083182640144667,0.05716523101018011,LV,3.0
3584,WR,Johntay,Cook II,Johntay Cook II,BAL,0,0,0,0,960,42,948,320,True,0,0,0,0,68,0,0,5,0,0,2,0,0,0,0,5,16,16,0,24,0,Johntay,Cook II,715.0,713.0,2.0,23.0,24.0,Signed,Star,81.0,0.0,0.0,BAL,tier_3,1012.6582278481013,2032.9411764705878,0.3125,5.274261603375527,0.22972002871500358,BAL,2.0
3621,QB,Riley,Leonard,Riley Leonard,LV,8,560,0,0,0,0,208,0,True,46,3,84,5,0,0,0,5,4,46,0,0,0,9,1,0,16,3,1,22,1,Riley,Leonard,1966.0,1964.0,3.0,26.0,22.0,Signed,Normal,67.0,0.0,0.0,LV,tier_6,38.46153846153847,800.0,0.0625,4.807692307692308,0.0,,
3633,QB,Sam,Horn,Sam Horn,NYJ,0,0,0,0,0,0,9,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,17,0,Sam,Horn,2500.0,2498.0,1.0,25.0,17.0,Signed,Normal,66.0,0.0,0.0,NYJ,tier_6,0.0,,0.0,0.0,0.0,,
3650,WR,Ladd,McConkey,Ladd McConkey,NYG,0,0,0,0,839,67,649,358,True,0,0,0,0,72,0,0,5,0,0,0,0,0,0,0,5,14,14,0,15,0,Ladd,McConkey,1307.0,1305.0,3.0,26.0,15.0,Signed,Normal,80.0,0.0,0.0,NYG,tier_3,1292.7580893682589,1677.9999999999998,0.35714285714285715,7.704160246533128,0.19864452928467846,NYG,3.0
3655,QB,Garrett,Nussmeier,Garrett Nussmeier,KC,0,0,0,0,0,0,105,0,True,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,8,0,Garrett,Nussmeier,751.0,749.0,2.0,26.0,8.0,Signed,Normal,64.0,0.0,0.0,KC,tier_6,0.0,,0.0,0.0,0.0,,
3659,WR,Emeka,Egbuka,Emeka Egbuka,DET,3,0,3,0,633,24,762,259,True,0,3,0,0,54,0,0,5,2,0,0,0,0,0,0,4,13,13,0,18,0,Emeka,Egbuka,3230.0,3228.0,4.0,25.0,18.0,Signed,Normal,80.0,0.0,0.0,DET,tier_3,834.6456692913385,1614.9473684210525,0.3076923076923077,5.2493438320209975,0.15841336378139959,DET,-2.0
3666,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,61,0,0,46,1065,60,777,424,True,0,6,0,0,88,0,1,5,52,0,9,0,0,0,0,8,14,14,0,1,1,Ja'Marr,Chase,491.0,489.0,7.0,28.0,1.0,Signed,XFactor,96.0,0.0,0.0,CIN,tier_0,1449.163449163449,1826.1702127659576,0.6428571428571429,11.583011583011583,0.2962138858950735,CIN,1.0
3670,QB,Anthony,Richardson,Anthony Richardson,NYJ,12,10,0,0,22,11,87,2,True,1,2,2,0,3,0,0,5,6,10,1,0,0,1,1,0,15,0,1,17,0,Anthony,Richardson,2363.0,2361.0,5.0,26.0,17.0,Signed,Normal,69.0,0.0,0.0,NYJ,tier_6,390.8045977011495,1353.6,0.0,0.0,0.0051394364140750475,,
3678,HB,Nicholas,Singleton,Nicholas Singleton,NYJ,717,0,0,214,149,22,404,144,True,0,163,0,0,21,0,8,5,47,0,14,0,0,0,0,0,12,12,5,17,4,Nicholas,Singleton,3023.0,3021.0,3.0,24.0,17.0,Signed,Normal,81.0,0.0,0.0,NYJ,tier_3,2143.5643564356437,1285.6304347826087,0.3333333333333333,9.900990099009901,0.043510001460067164,NYJ,-5.0
3706,HB,Abu,Sama III,Abu Sama III,KC,481,0,1,68,102,20,494,75,True,0,143,0,0,14,0,2,5,41,0,5,0,0,0,0,0,16,0,0,8,8,Abu,Sama III,3133.0,3131.0,1.0,23.0,8.0,Signed,Normal,75.0,0.0,0.0,KC,tier_4,1180.161943319838,1012.6624203821657,0.5,16.194331983805668,0.022813688212927757,KC,-1.0
3729,QB,Ty,Simpson,Ty Simpson,ATL,0,0,0,0,0,0,4,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,13,0,Ty,Simpson,430.0,428.0,1.0,23.0,13.0,Signed,Normal,65.0,0.0,0.0,ATL,tier_6,0.0,,0.0,0.0,0.0,,
3757,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,0,0,1179,76,1116,423,True,0,0,0,0,87,0,0,5,0,0,4,0,0,0,0,5,16,16,0,15,0,Jalin,Conyers,523.0,521.0,3.0,25.0,15.0,Signed,XFactor,93.0,0.0,0.0,NYG,tier_1,1056.4516129032259,1951.4482758620688,0.3125,4.480286738351254,0.2442510876320696,NYG,1.0
3758,TE,Brett,Norfleet,Brett Norfleet,TEN,10,0,1,0,207,44,656,116,True,0,5,1,0,21,0,0,5,6,0,0,0,0,0,0,2,16,2,0,29,2,Brett,Norfleet,3187.0,3185.0,2.0,25.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,330.7926829268293,1261.8461538461538,0.25,6.097560975609756,0.04946236559139785,TEN,2.0
3801,QB,Dorian,Thompson-Robinson,Dorian Thompson-Robinson,DEN,0,0,0,0,0,0,11,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,3,0,Dorian,Thompson-Robinson,2803.0,2801.0,5.0,28.0,3.0,Signed,Normal,62.0,0.0,0.0,DEN,tier_6,0.0,,0.0,0.0,0.0,,
3809,WR,Parker,Livingstone,Parker Livingstone,BAL,5,0,4,0,795,51,809,294,True,0,3,0,0,63,0,0,5,5,0,1,0,0,0,0,4,16,16,0,24,0,Parker,Livingstone,1832.0,1830.0,0.0,22.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,988.875154511743,1757.2727272727273,0.25,4.944375772558714,0.19023689877961233,BAL,3.0
3818,QB,Eli,Stowers,Eli Stowers,DET,0,0,0,0,0,0,81,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,18,0,Eli,Stowers,2859.0,2857.0,2.0,25.0,18.0,Signed,Normal,62.0,0.0,0.0,DET,tier_6,0.0,,0.0,0.0,0.0,,
3822,QB,Kenny,Pickett,Kenny Pickett,SEA,4,72,0,0,0,0,88,0,True,8,1,10,0,0,0,0,5,4,14,0,0,0,1,0,0,16,0,0,27,0,Kenny,Pickett,2237.0,2235.0,6.0,30.0,27.0,Signed,Star,70.0,0.0,0.0,SEA,tier_5,45.45454545454545,1200.0,0.0,0.0,0.0,,
3826,HB,Mark,Fletcher Jr,Mark Fletcher Jr,PIT,958,0,0,344,183,19,524,138,True,0,230,0,0,32,0,5,5,37,0,12,0,0,0,0,2,14,14,1,28,6,Mark,Fletcher Jr,2912.0,2910.0,2.0,25.0,28.0,Signed,Normal,80.0,0.0,0.0,PIT,tier_3,2177.480916030534,1197.5267175572517,0.5714285714285714,15.267175572519083,0.05415402826070874,PIT,-2.0
3849,TE,Holden,Staes,Holden Staes,SEA,0,0,4,0,463,19,1127,255,True,0,0,0,0,51,0,0,5,0,0,3,0,0,0,0,3,16,16,1,27,0,Holden,Staes,905.0,903.0,2.0,24.0,27.0,Signed,Normal,75.0,0.0,0.0,SEA,tier_4,410.82519964507543,1307.2941176470588,0.1875,2.6619343389529724,0.10008646779074795,SEA,-3.0
3874,WR,Kody,Epps,Kody Epps,DEN,0,0,1,0,444,37,391,129,True,0,0,0,0,29,0,0,5,0,0,0,0,0,0,0,2,12,0,0,3,0,Kody,Epps,1858.0,1856.0,2.0,24.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,1135.549872122762,2204.689655172414,0.16666666666666666,5.115089514066496,0.15632426722999737,DEN,5.0
3882,QB,Elijah,Owens,Elijah Owens,LAC,0,0,0,0,0,0,71,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,1,7,0,Elijah,Owens,1964.0,1962.0,0.0,23.0,7.0,Signed,Normal,63.0,0.0,0.0,LAC,tier_6,0.0,,0.0,0.0,0.0,,
3897,TE,Keyan,Burnett,Keyan Burnett,KC,0,0,1,0,372,23,1171,187,True,0,0,0,0,40,0,0,5,0,0,0,0,0,0,0,3,16,16,0,8,0,Keyan,Burnett,2266.0,2264.0,3.0,24.0,8.0,Signed,Normal,73.0,0.0,0.0,KC,tier_5,317.67719897523483,1339.2,0.1875,2.5619128949615715,0.08320286289420711,KC,-2.0
3899,WR,Brandon,Aiyuk,Brandon Aiyuk,JAX,0,0,1,0,1212,54,807,461,True,0,0,0,0,88,0,0,5,0,0,0,0,0,0,0,3,14,14,0,16,0,Brandon,Aiyuk,31.0,29.0,8.0,30.0,16.0,Signed,Superstar,85.0,0.0,0.0,JAX,tier_2,1501.8587360594795,1983.272727272727,0.21428571428571427,3.717472118959108,0.31140801644398763,JAX,4.0
3914,WR,Elic,Ayomanor,Elic Ayomanor,GB,0,0,0,0,734,52,682,249,True,0,0,0,0,56,0,0,5,0,0,0,0,0,0,0,10,15,3,0,19,0,Elic,Ayomanor,1015.0,1013.0,2.0,25.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,1076.2463343108504,1887.4285714285713,0.6666666666666666,14.66275659824047,0.1768941105588191,GB,7.0
3916,HB,Quinshon,Judkins,Quinshon Judkins,CIN,958,0,2,347,277,29,610,214,True,0,192,0,0,37,0,7,5,65,0,13,0,0,0,0,3,14,14,0,1,7,Quinshon,Judkins,1017.0,1015.0,3.0,24.0,1.0,Signed,XFactor,98.0,0.0,0.0,CIN,tier_0,2024.5901639344263,1429.2052401746726,0.7142857142857143,16.393442622950822,0.0770434238431318,CIN,0.0
3928,WR,Romeo,Doubs,Romeo Doubs,NO,1,0,0,0,766,22,698,307,True,0,2,0,0,73,0,0,5,1,0,0,0,0,0,0,5,13,13,0,26,0,Romeo,Doubs,735.0,733.0,6.0,28.0,26.0,Signed,Star,83.0,0.0,0.0,NO,tier_3,1098.8538681948423,1474.72,0.38461538461538464,7.163323782234958,0.2319235500047308,NO,3.0
3933,TE,Nicky,Dalmolin,Nicky Dalmolin,LV,0,0,3,0,341,22,869,175,True,0,0,0,0,35,0,0,5,0,0,2,0,0,0,0,1,16,11,0,22,0,Nicky,Dalmolin,3526.0,3524.0,4.0,27.0,22.0,Signed,Normal,70.0,0.0,0.0,LV,tier_5,392.40506329113924,1402.9714285714288,0.0625,1.1507479861910241,0.08901070216653616,LV,-4.0
3936,QB,Davis,Mills,Davis Mills,CLE,0,3,0,0,0,0,116,0,True,1,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,14,0,0,4,0,Davis,Mills,1941.0,1939.0,7.0,29.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,0.0,,0.0,0.0,0.0,,
3942,WR,Michael,Pittman Jr,Michael Pittman Jr,CAR,0,0,0,0,1228,40,964,433,True,0,0,0,0,86,0,0,5,0,0,0,0,0,0,0,4,16,16,1,20,0,Michael,Pittman Jr,2254.0,2252.0,8.0,30.0,20.0,Signed,Star,79.0,0.0,0.0,CAR,tier_4,1273.8589211618257,2056.186046511628,0.25,4.149377593360996,0.34975790373113075,CAR,9.0
3947,TE,Mark,Andrews,Mark Andrews,TEN,0,0,1,0,1222,67,1147,451,True,0,0,0,0,96,0,0,5,0,0,3,0,0,0,0,7,16,16,0,29,0,Mark,Andrews,81.0,79.0,10.0,32.0,29.0,Signed,Superstar,91.0,0.0,0.0,TEN,tier_1,1065.387968613775,1832.9999999999998,0.4375,6.102877070619006,0.2919952210274791,TEN,4.0
3949,HB,Braelon,Allen,Braelon Allen,BUF,943,0,0,246,124,17,493,121,True,0,223,0,0,19,0,6,5,61,0,15,0,0,0,0,0,16,11,0,2,10,Braelon,Allen,3245.0,3243.0,4.0,24.0,2.0,Signed,Star,77.0,0.0,0.0,BUF,tier_4,2164.3002028397564,1242.793388429752,0.625,20.28397565922921,0.033778262053936255,BUF,5.0
3950,QB,Luke,Kromenhoek,Luke Kromenhoek,NYJ,198,4556,0,43,0,0,1049,0,True,382,48,599,15,0,0,2,5,31,71,2,0,0,51,29,0,16,16,5,17,0,Luke,Kromenhoek,3504.0,3502.0,0.0,23.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,188.75119161105818,1237.5,0.0,0.0,0.0,,
3956,HB,Rueben,Owens,Rueben Owens,TEN,1019,0,3,312,453,24,774,393,True,0,232,0,0,47,0,7,5,55,0,18,0,0,0,0,3,16,16,0,29,5,Rueben,Owens,252.0,250.0,2.0,23.0,29.0,Signed,Star,86.0,0.0,0.0,TEN,tier_2,1901.8087855297156,1329.5053763440862,0.5,10.335917312661499,0.1082437275985663,TEN,2.0
3963,TE,Trey'Dez,Green,Trey'Dez Green,GB,0,0,3,0,548,53,1035,250,True,0,0,0,0,46,0,0,5,0,0,1,0,0,0,0,2,16,16,0,19,0,Trey'Dez,Green,2929.0,2927.0,0.0,22.0,19.0,Signed,Normal,77.0,0.0,0.0,GB,tier_4,529.4685990338164,1715.4782608695648,0.125,1.932367149758454,0.12381382738364212,GB,-2.0
3988,WR,Rashee,Rice,Rashee Rice,KC,20,0,0,0,1447,69,974,552,True,0,5,0,0,106,0,0,5,5,0,0,0,0,0,0,11,16,15,0,8,0,Rashee,Rice,2361.0,2359.0,5.0,28.0,8.0,Signed,Star,86.0,0.0,0.0,KC,tier_2,1506.160164271047,1931.243243243243,0.6875,11.29363449691992,0.3236412435696712,KC,10.0
3989,WR,Jamari,Thrash,Jamari Thrash,LV,0,0,0,0,933,46,773,350,True,0,0,0,0,72,0,0,5,0,0,0,0,0,0,0,6,16,16,0,22,0,Jamari,Thrash,3336.0,3334.0,4.0,27.0,22.0,Signed,Normal,77.0,0.0,0.0,LV,tier_4,1206.9857697283312,1866.0,0.375,7.7619663648124195,0.24353954581049334,LV,6.0
3990,QB,Jameis,Winston,Jameis Winston,NO,11,452,0,0,0,0,146,0,True,50,3,76,0,0,0,0,5,5,26,0,0,0,5,2,0,4,1,3,26,0,Jameis,Winston,3112.0,3110.0,13.0,34.0,26.0,Signed,Normal,63.0,0.0,0.0,NO,tier_6,75.34246575342465,1100.0,0.0,0.0,0.0,,
4017,QB,Nico,Iamaleava,Nico Iamaleava,TEN,422,4172,0,108,0,0,1069,0,True,352,67,539,10,0,0,4,5,89,67,3,0,0,42,27,0,16,16,9,29,2,Nico,Iamaleava,3030.0,3028.0,2.0,24.0,29.0,Signed,Star,85.0,0.0,0.0,TEN,tier_2,394.76145930776426,1889.55223880597,0.125,1.8709073900841908,0.0,,
4018,WR,Christian,Kirk,Christian Kirk,ARI,1,0,1,0,481,29,640,229,True,0,2,0,0,40,0,0,5,1,0,0,0,0,0,0,4,11,11,0,6,0,Christian,Kirk,1623.0,1621.0,10.0,31.0,6.0,Signed,Star,80.0,0.0,0.0,ARI,tier_3,753.125,1656.2857142857142,0.36363636363636365,6.25,0.18637090134159925,ARI,-1.0
4025,QB,DJ,Uiagalelei,DJ Uiagalelei,SEA,144,4554,0,9,0,0,1052,0,True,372,53,597,11,0,0,0,5,12,70,1,0,0,41,27,0,16,16,7,27,2,DJ,Uiagalelei,396.0,394.0,3.0,27.0,27.0,Signed,Normal,74.0,0.0,0.0,SEA,tier_5,136.88212927756655,815.0943396226414,0.125,1.9011406844106464,0.0,,
