Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
3904,QB,Baker,Mayfield,Baker Mayfield,SEA,248,4053,0,108,0,0,1034,0,True,357,59,532,7,0,0,3,2,64,62,5,0,0,33,28,0,16,16,5,27,1,Baker,Mayfield,1834.0,1832.0,7.0,30.0,27.0,Signed,Star,79.0,0.0,0.0,SEA,tier_4,239.84526112185685,1261.0169491525426,0.0625,0.9671179883945842,,
3906,HB,Dameon,Pierce,Dameon Pierce,DAL,537,0,1,111,118,20,429,112,True,0,152,0,0,14,0,3,2,48,0,5,0,0,0,0,1,15,4,0,10,8,Dameon,Pierce,2239.0,2237.0,3.0,25.0,10.0,Signed,Normal,77.0,0.0,0.0,DAL,tier_4,1526.8065268065268,1072.8433734939758,0.6,20.97902097902098,DAL,-1.0
3909,WR,Tetairoa,McMillan,Tetairoa McMillan,DAL,0,0,6,0,776,27,904,343,True,0,2,0,0,70,0,0,2,0,0,0,0,0,0,0,4,16,16,0,10,0,Tetairoa,McMillan,2864.0,2862.0,0.0,22.0,10.0,Signed,Normal,75.0,0.0,0.0,DAL,tier_4,858.4070796460177,1551.9999999999998,0.25,4.424778761061947,DAL,-1.0
3913,WR,Cooper,Kupp,Cooper Kupp,LAR,32,0,0,20,888,24,890,397,True,0,5,0,0,79,0,1,2,23,0,1,0,0,0,0,2,14,14,0,23,0,Cooper,Kupp,1651.0,1649.0,8.0,32.0,23.0,Signed,Star,85.0,0.0,0.0,LAR,tier_2,1033.7078651685395,1636.5714285714287,0.14285714285714285,2.247191011235955,LAR,-2.0
3918,HB,Zack,Moss,Zack Moss,ARI,348,0,2,99,50,10,406,42,True,0,97,0,0,10,0,3,2,36,0,5,0,0,0,0,0,16,3,0,6,8,Zack,Moss,2009.0,2007.0,5.0,27.0,6.0,Signed,Star,75.0,0.0,0.0,ARI,tier_4,980.2955665024631,1042.9906542056074,0.5,19.704433497536947,ARI,-1.0
3919,WR,Rashee,Rice,Rashee Rice,KC,0,0,1,0,1094,46,1025,414,True,0,1,0,0,86,0,0,2,0,0,0,0,0,0,0,10,16,16,0,8,0,Rashee,Rice,2361.0,2359.0,2.0,25.0,8.0,Signed,Star,84.0,0.0,0.0,KC,tier_3,1067.3170731707319,1810.7586206896553,0.625,9.75609756097561,KC,4.0
3921,HB,Ollie,Gordon II,Ollie Gordon II,CLE,377,0,0,115,101,17,443,79,True,0,103,0,0,15,0,2,2,57,0,3,0,0,0,0,2,16,4,0,4,6,Ollie,Gordon II,467.0,465.0,0.0,21.0,4.0,Signed,Normal,75.0,0.0,0.0,CLE,tier_4,1079.0067720090292,1081.7288135593221,0.5,18.05869074492099,CLE,-1.0
3924,TE,Will,Dissly,Will Dissly,CLE,0,0,1,0,588,34,1077,276,True,0,0,0,0,62,0,0,2,0,0,2,0,0,0,0,3,16,16,0,4,0,Will,Dissly,716.0,714.0,7.0,29.0,4.0,Signed,Normal,72.0,0.0,0.0,CLE,tier_5,545.9610027855153,1365.6774193548388,0.1875,2.785515320334262,CLE,-1.0
3925,TE,Dallas,Goedert,Dallas Goedert,PHI,0,0,7,0,659,22,1144,386,True,0,0,0,0,70,0,0,2,0,0,7,0,0,0,0,1,16,16,0,12,0,Dallas,Goedert,1023.0,1021.0,7.0,30.0,12.0,Signed,Star,78.0,0.0,0.0,PHI,tier_4,576.048951048951,1355.6571428571428,0.0625,0.8741258741258742,PHI,-3.0
3926,WR,A.J.,Brown,A.J. Brown,PHI,5,0,0,0,795,27,842,354,True,0,2,0,0,62,0,0,2,5,0,3,0,0,0,0,3,14,14,0,12,0,A.J.,Brown,333.0,331.0,6.0,28.0,12.0,Signed,XFactor,95.0,0.0,0.0,PHI,tier_0,950.1187648456056,1812.1874999999998,0.21428571428571427,3.5629453681710217,PHI,-6.0
3929,QB,Jordan,Travis,Jordan Travis,PHI,165,1948,0,71,0,0,531,0,True,177,37,281,8,0,0,2,2,56,33,3,0,0,22,9,0,16,7,1,12,3,Jordan,Travis,3366.0,3364.0,1.0,25.0,12.0,Signed,Normal,64.0,0.0,0.0,PHI,tier_6,310.7344632768362,1337.837837837838,0.1875,5.649717514124294,,
3931,HB,Blake,Corum,Blake Corum,PHI,582,0,0,204,195,16,500,180,True,0,133,0,0,26,0,6,2,50,0,8,0,0,0,0,1,16,5,0,12,5,Blake,Corum,3246.0,3244.0,1.0,24.0,12.0,Signed,Normal,73.0,0.0,0.0,PHI,tier_5,1554.0,1274.7169811320755,0.375,12.0,PHI,4.0
3933,QB,Russell,Wilson,Russell Wilson,LV,224,3871,0,81,0,0,1022,0,True,355,48,545,11,0,0,2,2,47,65,4,0,0,42,27,0,16,16,3,22,1,Russell,Wilson,3099.0,3097.0,13.0,36.0,22.0,Signed,Star,77.0,0.0,0.0,LV,tier_4,219.17808219178082,1400.0,0.0625,0.9784735812133072,,
3934,WR,George,Pickens,George Pickens,LV,9,0,0,0,1070,40,872,465,True,0,3,0,0,85,0,0,2,5,0,0,0,0,0,0,9,15,15,0,22,0,George,Pickens,2235.0,2233.0,3.0,24.0,22.0,Signed,Star,84.0,0.0,0.0,LV,tier_3,1237.3853211009173,1781.590909090909,0.6,10.321100917431194,LV,8.0
3935,WR,Calvin,Ridley,Calvin Ridley,CLE,9,0,1,1,749,97,873,400,True,0,2,0,0,59,0,0,2,7,0,1,0,0,0,0,4,14,14,0,4,0,Calvin,Ridley,2367.0,2365.0,7.0,30.0,4.0,Signed,Star,83.0,0.0,0.0,CLE,tier_3,868.270332187858,1812.3934426229507,0.2857142857142857,4.581901489117985,CLE,-1.0
3936,QB,Kyler,Murray,Kyler Murray,ARI,217,3209,0,48,0,0,856,0,True,287,55,444,10,0,0,2,2,47,74,3,0,0,34,15,0,13,13,6,6,2,Kyler,Murray,2032.0,2030.0,6.0,28.0,6.0,Signed,Star,77.0,0.0,0.0,ARI,tier_4,253.50467289719626,1183.6363636363635,0.15384615384615385,2.336448598130841,,
3937,TE,Trey,McBride,Trey McBride,ARI,1,0,2,0,241,24,677,140,True,0,2,0,0,29,0,0,2,1,0,1,0,0,0,0,0,14,6,0,6,0,Trey,McBride,1840.0,1838.0,3.0,25.0,6.0,Signed,Normal,72.0,0.0,0.0,ARI,tier_5,357.45937961595274,1129.1612903225805,0.0,0.0,ARI,-4.0
3938,WR,Michael,Wilson,Michael Wilson,ARI,32,0,3,0,794,62,997,321,True,0,11,0,0,64,0,0,2,7,0,1,0,0,0,0,7,16,16,0,6,0,Michael,Wilson,3096.0,3094.0,2.0,25.0,6.0,Signed,Normal,74.0,0.0,0.0,ARI,tier_5,828.4854563691073,1652.48,0.4375,7.021063189568706,ARI,2.0
3941,WR,Josh,Reynolds,Josh Reynolds,ARI,0,0,1,0,788,23,756,268,True,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,0,16,16,0,6,0,Josh,Reynolds,2351.0,2349.0,8.0,30.0,6.0,Signed,Normal,73.0,0.0,0.0,ARI,tier_5,1042.3280423280423,1773.0,0.0,0.0,ARI,0.0
3943,HB,Trevor,Etienne,Trevor Etienne,ARI,906,0,3,222,350,25,728,282,True,0,249,0,0,45,0,5,2,58,0,16,0,0,0,0,2,14,14,0,6,7,Trevor,Etienne,2074.0,2072.0,0.0,21.0,6.0,Signed,Superstar,80.0,0.0,0.0,ARI,tier_3,1725.2747252747254,1095.9183673469388,0.6428571428571429,12.362637362637361,ARI,-4.0
3944,TE,Bryson,Nesbit,Bryson Nesbit,ARI,0,0,2,0,400,18,939,184,True,0,0,0,0,39,0,0,2,0,0,1,0,0,0,0,1,16,11,0,6,0,Bryson,Nesbit,478.0,476.0,0.0,22.0,6.0,Signed,Normal,73.0,0.0,0.0,ARI,tier_5,425.98509052183175,1476.923076923077,0.0625,1.0649627263045793,ARI,-4.0
3948,HB,Saquon,Barkley,Saquon Barkley,PIT,889,0,3,293,409,22,705,386,True,0,225,0,0,59,0,4,2,32,0,13,0,0,0,0,3,15,15,5,28,1,Saquon,Barkley,149.0,147.0,7.0,28.0,28.0,Signed,Star,79.0,0.0,0.0,PIT,tier_4,1841.1347517730496,1146.4647887323943,0.26666666666666666,5.673758865248227,PIT,-6.0
3957,WR,DeCorian,Clark,DeCorian Clark,MIA,0,0,0,0,585,55,671,229,True,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,3,15,12,0,11,0,DeCorian,Clark,3359.0,3357.0,1.0,24.0,11.0,Signed,Normal,71.0,0.0,0.0,MIA,tier_5,871.8330849478391,1719.183673469388,0.2,4.470938897168406,MIA,0.0
3964,QB,Justin,Herbert,Justin Herbert,LAC,353,3732,0,101,0,0,1058,0,True,342,95,514,10,0,0,3,2,42,61,6,0,0,25,25,0,16,16,2,7,5,Justin,Herbert,1219.0,1217.0,5.0,27.0,7.0,Signed,XFactor,91.0,0.0,0.0,LAC,tier_1,333.648393194707,1114.7368421052631,0.3125,4.725897920604915,,
3989,WR,Nick,Westbrook-Ikhine,Nick Westbrook-Ikhine,LAC,0,0,1,0,529,25,755,200,True,0,0,0,0,47,0,0,2,0,0,0,0,0,0,0,4,16,0,0,7,0,Nick,Westbrook-Ikhine,3000.0,2998.0,5.0,28.0,7.0,Signed,Normal,71.0,0.0,0.0,LAC,tier_5,700.6622516556291,1620.7659574468084,0.25,5.298013245033113,LAC,-2.0
4016,QB,Tua,Tagovailoa,Tua Tagovailoa,MIA,282,3906,0,141,0,0,992,0,True,327,54,521,9,0,0,3,2,62,56,6,0,0,45,19,0,15,15,15,11,3,Tua,Tagovailoa,2727.0,2725.0,5.0,27.0,11.0,Signed,Superstar,84.0,0.0,0.0,MIA,tier_3,284.27419354838713,1566.6666666666667,0.2,3.0241935483870965,,
4185,WR,Quentin,Johnston,Quentin Johnston,LAC,0,0,0,0,765,25,842,319,True,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,3,14,14,0,7,0,Quentin,Johnston,1502.0,1500.0,2.0,23.0,7.0,Signed,Normal,76.0,0.0,0.0,LAC,tier_4,908.5510688836105,1721.25,0.21428571428571427,3.5629453681710217,LAC,-2.0
4284,QB,Justin,Fields,Justin Fields,PIT,361,2842,0,13,0,0,867,0,True,271,59,480,14,0,0,3,2,25,80,3,0,0,35,19,0,14,14,5,28,2,Justin,Fields,878.0,876.0,4.0,26.0,28.0,Signed,Normal,71.0,0.0,0.0,PIT,tier_5,416.37831603229523,1835.593220338983,0.14285714285714285,2.306805074971165,,
4386,TE,Caden,Prieskorn,Caden Prieskorn,MIA,0,0,2,0,676,56,889,244,True,0,0,0,0,53,0,0,2,0,0,2,0,0,0,0,1,13,13,0,11,0,Caden,Prieskorn,3241.0,3239.0,1.0,24.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,760.4049493813274,1836.6792452830189,0.07692307692307693,1.124859392575928,MIA,4.0
4390,TE,Jermaine,Terry II,Jermaine Terry II,MIA,0,0,0,0,193,25,578,92,True,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,3,16,4,0,11,0,Jermaine,Terry II,1777.0,1775.0,0.0,23.0,11.0,Signed,Normal,67.0,0.0,0.0,MIA,tier_6,333.9100346020761,1389.6,0.1875,5.190311418685121,MIA,1.0
4398,HB,Elijah,Mitchell,Elijah Mitchell,MIA,661,0,5,214,158,19,564,98,True,0,172,0,0,21,0,5,2,49,0,10,0,0,0,0,2,12,10,0,11,5,Elijah,Mitchell,1951.0,1949.0,4.0,27.0,11.0,Signed,Star,72.0,0.0,0.0,MIA,tier_5,1452.127659574468,1145.3471502590673,0.5833333333333334,12.411347517730498,MIA,3.0
