Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,MLBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1938,MLB,Otis,Carrington,Otis Carrington,GB,True,21,19,1028,1,32,57,72,0,20,46,19,0,1,0,0,5,0,19,0,2,1,0,15,11,Otis,Carrington,1028.0,1026.0,5.0,19.0,Signed,76.0,0.0,0.0,GB,tier_4,1.7023346303501945,2.188715953307393,3.8910505836575875,6.3229571984435795,5.836575875486381,101.16731517509727,4.863813229571985,4.474708171206226,2.7333333333333334,GB,2
1943,RE,Dion,Knight,Dion Knight,HOU,True,21,0,675,1,20,24,24,0,20,0,0,0,0,0,0,0,0,31,6,2,5,0,15,14,Dion,Knight,103.0,101.0,1.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,21.85185185185185,25.555555555555557,4.444444444444445,20.0,16.296296296296294,65.18518518518518,0.0,0.0,0.0,HOU,-3
1967,DT,Darren,Wallace,Darren Wallace,LAC,True,0,0,680,0,19,23,30,1,20,0,0,0,0,0,0,1,0,7,9,0,7,0,12,12,Darren,Wallace,2627.0,2625.0,8.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,31.25,36.39705882352941,0.0,30.147058823529413,25.0,72.05882352941175,1.4705882352941175,0.0,-0.08333333333333333,LAC,2
1983,LOLB,Andrew,Jackson,Andrew Jackson,PHI,True,1,5,674,2,41,0,68,0,20,0,5,0,1,0,0,3,0,12,7,3,5,0,13,13,Andrew,Jackson,3153.0,3151.0,3.0,12.0,Signed,96.0,0.0,0.0,PHI,tier_0,23.36795252225519,27.077151335311573,8.902077151335313,25.96439169139466,22.25519287833828,161.72106824925817,4.451038575667656,0.0,-0.23076923076923078,PHI,3
1994,MLB,Sherrod,Flowers,Sherrod Flowers,IND,True,49,0,310,1,3,5,7,0,20,3,0,0,0,0,0,1,0,9,0,1,0,0,16,1,Sherrod,Flowers,879.0,877.0,1.0,9.0,Signed,57.0,0.0,0.0,IND,tier_6,0.0,0.0,6.451612903225806,3.225806451612903,3.225806451612903,32.25806451612903,3.225806451612903,0.967741935483871,0.125,IND,0
2002,RE,Steven,Barber,Steven Barber,BAL,True,0,0,996,0,20,33,50,1,20,0,0,0,0,0,0,0,0,24,12,1,5,0,16,4,Steven,Barber,436.0,434.0,0.0,24.0,Signed,73.0,0.0,0.0,BAL,tier_5,20.833333333333332,23.343373493975903,1.004016064257028,19.57831325301205,17.068273092369477,70.28112449799197,0.0,0.0,0.0,BAL,-3
2003,CB,Ta'Quon,Reddick,Ta'Quon Reddick,DET,True,54,0,627,1,13,13,18,1,20,8,0,0,0,0,0,5,0,18,0,1,0,0,16,0,Ta'Quon,Reddick,56.0,54.0,2.0,18.0,Signed,69.0,0.0,0.0,DET,tier_6,0.0,0.0,3.189792663476874,7.974481658692184,7.974481658692184,49.441786283891545,7.974481658692184,1.2759170653907497,0.1875,DET,3
2018,LOLB,Kris,Obomanu,Kris Obomanu,NO,True,12,0,633,1,23,37,44,1,20,28,0,0,0,0,0,1,0,26,6,1,3,0,16,16,Kris,Obomanu,3516.0,3514.0,0.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,17.77251184834123,20.14218009478673,3.1595576619273302,18.167456556082147,15.79778830963665,105.84518167456557,1.5797788309636651,4.423380726698262,1.6875,NO,6
2056,SS,Matt,Blake,Matt Blake,BUF,True,0,13,339,0,1,6,12,0,20,7,7,0,2,1,0,0,0,2,0,0,0,0,16,2,Matt,Blake,2520.0,2518.0,1.0,2.0,Signed,64.0,0.0,0.0,BUF,tier_6,0.0,0.0,8.849557522123893,0.0,0.0,38.3480825958702,0.0,2.0648967551622417,0.4375,BUF,4
2095,DT,Elijah,Flowers III,Elijah Flowers III,GB,True,0,0,675,0,18,24,31,1,20,1,0,0,0,0,0,0,0,19,7,1,7,0,10,10,Elijah,Flowers III,3502.0,3500.0,1.0,19.0,Signed,77.0,0.0,0.0,GB,tier_4,28.51851851851852,33.7037037037037,1.4814814814814814,25.925925925925924,20.74074074074074,72.5925925925926,0.0,0.14814814814814814,0.1,GB,-1
2102,DT,Duke,Springs,Duke Springs,TB,True,0,0,597,0,16,22,28,0,20,1,0,0,0,0,0,0,0,5,10,0,4,0,16,16,Duke,Springs,1155.0,1153.0,6.0,5.0,Signed,77.0,0.0,0.0,TB,tier_4,28.47571189279732,31.825795644891123,0.0,26.80067001675042,23.450586264656614,73.70184254606366,0.0,0.16750418760469013,0.0625,TB,-1
2123,LE,Deontay,Foster,Deontay Foster,MIA,True,34,0,733,1,19,20,26,0,20,0,0,0,0,0,0,1,0,11,13,1,6,1,12,12,Deontay,Foster,582.0,580.0,8.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,32.06002728512961,36.15279672578445,4.092769440654843,31.377899045020467,27.285129604365622,61.391541609822646,1.364256480218281,0.0,-0.08333333333333333,MIA,1
2125,FS,Junior,Crosby,Junior Crosby,DEN,True,0,0,520,0,11,9,16,0,20,6,0,0,0,0,0,0,0,3,0,0,0,0,16,4,Junior,Crosby,1159.0,1157.0,0.0,3.0,Signed,61.0,0.0,0.0,DEN,tier_6,0.0,0.0,0.0,0.0,0.0,51.92307692307693,0.0,1.153846153846154,0.375,DEN,-5
2134,FS,Nasir,McGhee,Nasir McGhee,SEA,True,0,0,793,0,14,14,19,0,20,14,0,0,0,0,0,1,0,27,0,0,0,0,11,11,Nasir,McGhee,2598.0,2596.0,5.0,27.0,Signed,80.0,0.0,0.0,SEA,tier_3,0.0,0.0,0.0,1.2610340479192939,1.2610340479192939,41.6141235813367,1.2610340479192939,1.7654476670870116,1.1818181818181819,SEA,-8
2138,ROLB,Cory,McMullen,Cory McMullen,NO,True,0,0,1023,0,27,40,52,0,20,10,0,0,0,0,0,0,0,26,12,0,8,0,16,16,Cory,McMullen,1346.0,1344.0,4.0,26.0,Signed,78.0,0.0,0.0,NO,tier_4,25.415444770283482,29.32551319648094,0.0,23.46041055718475,19.550342130987293,77.2238514173998,0.0,0.9775171065493646,0.625,NO,3
2165,LE,Peter,Hardison,Peter Hardison,DEN,True,21,0,524,1,11,18,23,0,20,0,0,0,0,0,0,0,0,3,10,1,3,0,16,16,Peter,Hardison,2829.0,2827.0,6.0,3.0,Signed,72.0,0.0,0.0,DEN,tier_5,29.103053435114504,31.96564885496183,3.8167938931297707,27.67175572519084,24.80916030534351,64.8854961832061,0.0,0.0,0.0,DEN,2
2180,MLB,Adam,Bowman,Adam Bowman,CHI,True,36,0,909,1,26,54,73,0,20,58,0,0,0,0,0,2,0,0,1,2,0,0,15,4,Adam,Bowman,2367.0,2365.0,0.0,0.0,Signed,67.0,0.0,0.0,CHI,tier_6,1.1001100110011,1.1001100110011,3.3003300330033003,3.3003300330033003,3.3003300330033003,108.91089108910892,2.2002200220022,6.380638063806381,3.7333333333333334,CHI,3
2187,MLB,Armon,Barrington,Armon Barrington,ARI,True,0,0,475,0,10,21,30,0,20,17,0,0,0,0,0,0,0,6,2,0,0,0,14,0,Armon,Barrington,1805.0,1803.0,0.0,6.0,Signed,68.0,0.0,0.0,ARI,tier_6,4.2105263157894735,4.2105263157894735,0.0,4.2105263157894735,4.2105263157894735,84.21052631578947,0.0,3.578947368421052,1.2142857142857142,ARI,-1
2191,CB,Najee,White,Najee White,TB,True,0,13,1022,0,20,32,47,0,20,32,13,0,1,0,0,9,0,5,0,0,0,0,16,5,Najee,White,3546.0,3544.0,4.0,5.0,Signed,67.0,0.0,0.0,TB,tier_6,0.0,0.0,0.9784735812133072,8.806262230919765,8.806262230919765,65.55772994129158,8.806262230919765,3.131115459882583,1.4375,TB,0
2204,LOLB,Patrick,Bayer,Patrick Bayer,LAC,True,0,0,951,0,32,45,50,1,20,16,0,0,0,0,0,1,0,7,9,1,10,0,16,16,Patrick,Bayer,1716.0,1714.0,6.0,7.0,Signed,84.0,0.0,0.0,LAC,tier_3,27.86540483701367,33.123028391167196,1.0515247108307044,26.288117770767613,21.03049421661409,86.22502628811777,1.0515247108307044,1.6824395373291272,0.9375,LAC,2
2228,CB,Tylan,Hayes,Tylan Hayes,NYJ,True,0,97,756,0,17,42,43,0,20,30,39,0,4,1,0,5,0,17,0,0,0,0,13,13,Tylan,Hayes,3472.0,3470.0,6.0,17.0,Signed,99.0,0.0,0.0,NYJ,tier_0,0.0,0.0,6.613756613756613,6.613756613756613,6.613756613756613,79.36507936507937,6.613756613756613,3.968253968253968,1.9230769230769231,NYJ,-1
2233,FS,John,Thomas IV,John Thomas IV,DET,True,0,0,1178,0,33,43,55,0,20,29,0,0,0,0,0,4,0,18,4,0,0,0,16,16,John,Thomas IV,888.0,886.0,5.0,18.0,Signed,84.0,0.0,0.0,DET,tier_3,3.395585738539898,3.395585738539898,0.0,6.791171477079796,6.791171477079796,74.70288624787776,3.395585738539898,2.461799660441426,1.5625,DET,0
2262,MLB,Craig,Hambrick,Craig Hambrick,CHI,True,0,0,777,0,28,53,76,1,20,48,0,0,0,0,0,0,0,0,1,0,1,0,12,12,Craig,Hambrick,189.0,187.0,2.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,3.5392535392535396,4.1827541827541825,0.0,3.2175032175032174,2.574002574002574,133.84813384813384,0.0,6.177606177606178,4.0,CHI,2
2264,DT,Hamsah,Okuayinonu,Hamsah Okuayinonu,PIT,True,53,0,935,3,17,42,42,0,20,0,0,0,0,0,0,1,0,28,12,3,7,1,16,8,Hamsah,Okuayinonu,1748.0,1746.0,2.0,28.0,Signed,90.0,0.0,0.0,PIT,tier_1,25.93582887700535,29.67914438502674,7.4866310160427805,25.133689839572195,21.390374331550802,63.10160427807486,1.0695187165775402,0.0,-0.0625,PIT,0
2268,DT,Travis,Peete,Travis Peete,SEA,True,38,0,918,1,20,30,41,1,20,0,0,0,0,0,0,0,0,27,10,1,4,1,15,15,Travis,Peete,261.0,259.0,9.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,18.51851851851852,20.697167755991288,3.2679738562091503,17.42919389978214,15.250544662309368,66.4488017429194,0.0,0.0,0.0,SEA,-2
2295,DT,Trent,Chaney,Trent Chaney,NYJ,True,58,0,960,2,17,27,37,0,20,0,0,0,0,0,0,0,0,17,13,3,5,1,16,7,Trent,Chaney,3613.0,3611.0,1.0,17.0,Signed,73.0,0.0,0.0,NYJ,tier_5,22.65625,25.260416666666668,6.25,21.354166666666668,18.75,56.25,0.0,0.0,0.0,NYJ,7
2296,RE,Taylor,Murphy,Taylor Murphy,ARI,True,40,0,1016,1,27,31,39,0,20,1,0,0,0,0,0,0,1,6,11,1,12,0,16,16,Taylor,Murphy,3632.0,3630.0,5.0,6.0,Signed,82.0,0.0,0.0,ARI,tier_3,31.496062992125985,37.40157480314961,2.952755905511811,28.543307086614174,22.637795275590552,64.96062992125984,0.0,0.09842519685039369,0.0625,ARI,2
2308,SS,Matthias,Redmond,Matthias Redmond,TEN,True,0,0,320,0,3,10,11,0,20,4,0,0,0,0,0,1,0,29,0,0,0,0,16,0,Matthias,Redmond,1595.0,1593.0,1.0,29.0,Signed,67.0,0.0,0.0,TEN,tier_6,0.0,0.0,0.0,3.125,3.125,43.75,3.125,1.25,0.1875,TEN,-6
2312,CB,Roman,Stewart,Roman Stewart,MIN,True,0,0,1060,0,31,36,56,1,20,28,0,0,0,0,0,12,0,30,0,1,0,0,16,0,Roman,Stewart,732.0,730.0,0.0,30.0,Signed,75.0,0.0,0.0,MIN,tier_4,0.0,0.0,0.9433962264150944,11.320754716981131,11.320754716981131,82.0754716981132,11.320754716981131,2.6415094339622645,1.0,MIN,-1
2322,LOLB,Will,McKnight,Will McKnight,SEA,True,0,0,360,0,1,2,4,0,20,0,0,0,0,0,0,0,0,27,0,0,0,0,16,1,Will,McKnight,701.0,699.0,3.0,27.0,Signed,65.0,0.0,0.0,SEA,tier_6,0.0,0.0,0.0,0.0,0.0,13.888888888888888,0.0,0.0,0.0,SEA,-5
2342,MLB,Duke,Pittman,Duke Pittman,LAR,True,16,0,1171,1,30,43,71,0,20,46,0,0,0,0,0,3,0,23,0,1,2,0,16,6,Duke,Pittman,152.0,150.0,5.0,23.0,Signed,75.0,0.0,0.0,LAR,tier_4,2.9888983774551665,3.842869342442357,1.7079419299743808,5.123825789923143,4.269854824935952,86.25106746370624,2.5619128949615715,3.928266438941076,2.6875,LAR,-2
2353,FS,Anquan,Riles Jr,Anquan Riles Jr,PHI,True,0,8,905,1,32,4,29,0,20,2,9,0,3,0,0,7,0,12,4,2,0,0,16,16,Anquan,Riles Jr,2261.0,2259.0,5.0,12.0,Signed,77.0,0.0,0.0,PHI,tier_4,4.419889502762431,4.419889502762431,6.629834254143646,12.154696132596685,12.154696132596685,67.40331491712708,7.734806629834255,0.22099447513812157,-0.3125,PHI,12
2375,ROLB,Tre,Yancey,Tre Yancey,ARI,True,0,0,336,0,6,7,9,0,20,3,0,0,0,0,0,0,0,6,0,0,0,0,16,1,Tre,Yancey,1463.0,1461.0,4.0,6.0,Signed,67.0,0.0,0.0,ARI,tier_6,0.0,0.0,0.0,0.0,0.0,44.642857142857146,0.0,0.8928571428571428,0.1875,ARI,-2
2420,MLB,Nick,LaFell,Nick LaFell,LV,True,0,0,1185,0,37,94,116,1,20,69,0,0,0,0,0,0,0,22,1,1,1,0,16,16,Nick,LaFell,385.0,383.0,7.0,22.0,Signed,85.0,0.0,0.0,LV,tier_2,2.320675105485232,2.7426160337552745,0.8438818565400844,2.109704641350211,1.6877637130801688,129.1139240506329,0.0,5.822784810126582,4.3125,LV,-5
2432,LOLB,Jimmie,Day,Jimmie Day,GB,True,0,0,363,0,3,3,3,0,20,0,0,0,0,0,0,0,0,19,0,0,0,0,16,0,Jimmie,Day,741.0,739.0,2.0,19.0,Signed,69.0,0.0,0.0,GB,tier_6,0.0,0.0,0.0,0.0,0.0,16.528925619834713,0.0,0.0,0.0,GB,-5
2439,CB,Addison,Alston,Addison Alston,LAC,True,0,34,675,0,19,21,34,0,20,19,30,0,2,0,0,6,0,7,1,0,0,0,11,11,Addison,Alston,80.0,78.0,3.0,7.0,Signed,82.0,0.0,0.0,LAC,tier_3,1.4814814814814814,1.4814814814814814,2.962962962962963,10.37037037037037,10.37037037037037,78.51851851851852,8.88888888888889,2.814814814814815,1.1818181818181819,LAC,-1
2441,MLB,Michael,Cason,Michael Cason,SF,True,0,0,473,0,17,22,32,1,20,18,0,0,0,0,0,2,0,14,0,0,0,0,16,10,Michael,Cason,3497.0,3495.0,1.0,14.0,Signed,76.0,0.0,0.0,SF,tier_4,0.0,0.0,0.0,4.2283298097251585,4.2283298097251585,103.59408033826638,4.2283298097251585,3.8054968287526427,1.0,SF,-1
2442,RE,Ryan,Heck,Ryan Heck,LAR,True,20,0,1003,2,15,34,43,1,20,0,0,0,0,0,0,0,0,23,11,3,8,0,16,16,Ryan,Heck,3522.0,3520.0,8.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,24.92522432701894,28.913260219341975,4.985044865403789,22.93120638085743,18.943170488534395,57.82652043868395,0.0,0.0,0.0,LAR,0
2448,SS,Anders,Nilsson,Anders Nilsson,PIT,True,50,0,418,1,9,10,17,0,20,11,0,0,0,0,0,5,0,28,0,1,0,0,12,1,Anders,Nilsson,1194.0,1192.0,1.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,0.0,0.0,4.784688995215311,11.961722488038278,11.961722488038278,62.20095693779904,11.961722488038278,2.631578947368421,0.5,PIT,4
2451,RE,Darrius,Phillips,Darrius Phillips,NO,True,0,0,950,0,17,31,41,0,20,1,0,0,0,0,0,0,0,26,10,1,10,0,15,15,Darrius,Phillips,1395.0,1393.0,10.0,26.0,Signed,78.0,0.0,0.0,NO,tier_4,28.94736842105263,34.21052631578947,1.0526315789473684,26.31578947368421,21.052631578947366,61.05263157894736,0.0,0.10526315789473684,0.06666666666666667,NO,0
2458,SS,Mitch,Raymond,Mitch Raymond,LV,True,0,120,974,0,27,36,49,1,20,30,34,0,5,0,0,6,0,22,2,0,1,0,14,14,Mitch,Raymond,2899.0,2897.0,0.0,22.0,Signed,78.0,1.0,0.0,LV,tier_4,3.8501026694045173,4.363449691991786,5.133470225872689,9.753593429158112,9.240246406570842,78.0287474332649,6.160164271047228,3.0800821355236137,1.7142857142857142,LV,5
2468,ROLB,Keith,Reese,Keith Reese,CHI,True,0,0,351,0,6,4,10,0,20,4,0,0,0,0,0,0,0,0,0,0,1,0,16,4,Keith,Reese,394.0,392.0,1.0,0.0,Signed,65.0,0.0,0.0,CHI,tier_6,4.985754985754986,6.41025641025641,0.0,4.273504273504274,2.849002849002849,45.58404558404558,0.0,1.1396011396011396,0.25,CHI,-1
2487,FS,Dorian,Bishop,Dorian Bishop,HOU,True,8,44,1202,1,30,36,46,1,20,18,27,0,2,0,0,4,0,31,0,1,0,0,16,16,Dorian,Bishop,3715.0,3713.0,6.0,31.0,Signed,88.0,0.0,0.0,HOU,tier_2,0.0,0.0,3.327787021630616,3.327787021630616,3.327787021630616,63.2279534109817,3.327787021630616,1.497504159733777,0.875,HOU,-3
2490,DT,Roy,McBride,Roy McBride,HOU,True,41,0,998,1,28,34,39,0,20,0,0,0,0,0,0,0,0,31,18,2,5,0,16,16,Roy,McBride,2355.0,2353.0,4.0,31.0,Signed,84.0,0.0,0.0,HOU,tier_3,26.803607214428858,29.30861723446894,3.006012024048096,25.551102204408817,23.046092184368735,67.13426853707415,0.0,0.0,0.0,HOU,-1
2493,LOLB,Kendrick,Wiggins,Kendrick Wiggins,DEN,True,0,0,487,0,5,18,30,0,20,13,0,0,0,0,0,1,0,3,2,0,1,0,14,14,Kendrick,Wiggins,3146.0,3144.0,8.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,7.700205338809035,8.726899383983572,0.0,9.240246406570842,8.213552361396305,71.86858316221766,2.053388090349076,2.6694045174537986,0.8571428571428571,DEN,-3
2512,CB,Cameron,Harris,Cameron Harris,BAL,True,0,0,329,0,4,11,14,0,20,10,0,0,0,0,0,3,0,24,0,0,0,0,13,0,Cameron,Harris,1055.0,1053.0,3.0,24.0,Signed,72.0,0.0,0.0,BAL,tier_5,0.0,0.0,0.0,9.11854103343465,9.11854103343465,54.7112462006079,9.11854103343465,3.0395136778115504,0.5384615384615384,BAL,-2
2525,RE,Netori,Blackburn,Netori Blackburn,BAL,True,39,0,1084,1,25,45,53,0,20,2,0,0,0,0,0,0,0,24,17,1,7,0,16,16,Netori,Blackburn,2424.0,2422.0,6.0,24.0,Signed,90.0,0.0,0.0,BAL,tier_1,26.98339483394834,30.21217712177122,1.8450184501845017,25.3690036900369,22.14022140221402,71.95571955719556,0.0,0.18450184501845018,0.125,BAL,-5
2526,CB,Marcus,Woodbury,Marcus Woodbury,CAR,True,0,72,1084,0,22,48,57,0,20,51,35,0,3,0,0,10,0,20,0,0,0,0,16,16,Marcus,Woodbury,1590.0,1588.0,5.0,20.0,Signed,90.0,0.0,0.0,CAR,tier_1,0.0,0.0,2.7675276752767526,9.22509225092251,9.22509225092251,72.87822878228782,9.22509225092251,4.70479704797048,2.5625,CAR,-8
2529,MLB,Tyus,Choice,Tyus Choice,MIN,True,5,0,918,1,26,36,58,0,20,39,0,0,0,0,0,3,0,30,1,2,1,0,16,1,Tyus,Choice,2745.0,2743.0,2.0,30.0,Signed,75.0,0.0,0.0,MIN,tier_4,2.995642701525054,3.540305010893246,3.2679738562091503,5.991285403050108,5.446623093681917,91.5032679738562,3.2679738562091503,4.248366013071895,2.25,MIN,0
2530,MLB,Jayrone,Barnett,Jayrone Barnett,LAC,True,0,0,665,0,19,44,63,0,20,36,0,0,0,0,0,4,0,7,0,0,0,0,16,5,Jayrone,Barnett,1025.0,1023.0,0.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,0.0,0.0,0.0,6.015037593984963,6.015037593984963,123.30827067669173,6.015037593984963,5.413533834586466,2.0,LAC,2
2537,CB,Ibraheim,Bradford,Ibraheim Bradford,PIT,True,0,0,676,0,13,26,38,1,20,24,0,0,0,0,0,4,0,28,0,0,0,0,11,0,Ibraheim,Bradford,2759.0,2757.0,2.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,0.0,0.0,0.0,5.9171597633136095,5.9171597633136095,75.44378698224851,5.9171597633136095,3.5502958579881656,1.8181818181818181,PIT,-2
2549,LOLB,Eli,Byrne,Eli Byrne,KC,True,0,0,675,0,15,19,26,0,20,8,0,0,0,0,0,1,0,8,6,0,1,0,16,16,Eli,Byrne,3554.0,3552.0,2.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,11.481481481481481,12.222222222222223,0.0,12.592592592592593,11.851851851851851,60.74074074074074,1.4814814814814814,1.1851851851851851,0.4375,KC,-1
2553,CB,Dwayne,Annen-Johnson,Dwayne Annen-Johnson,BUF,True,0,90,571,0,8,11,23,0,20,14,30,0,4,0,0,7,0,2,0,0,0,0,16,1,Dwayne,Annen-Johnson,3036.0,3034.0,0.0,2.0,Signed,67.0,0.0,0.0,BUF,tier_6,0.0,0.0,7.005253940455342,12.259194395796849,12.259194395796849,54.290718038528894,12.259194395796849,2.4518388791593697,0.4375,BUF,7
2554,LOLB,Eli,Daniels,Eli Daniels,TEN,True,0,0,438,0,13,15,20,1,20,17,0,0,0,0,0,1,0,29,1,0,0,0,16,4,Eli,Daniels,463.0,461.0,1.0,29.0,Signed,62.0,0.0,0.0,TEN,tier_6,2.28310502283105,2.28310502283105,0.0,4.5662100456621,4.5662100456621,75.34246575342465,2.28310502283105,3.881278538812785,1.0,TEN,1
2558,SS,Matthew,Welch,Matthew Welch,ATL,True,28,39,738,2,14,17,30,1,20,15,20,0,2,0,0,2,0,13,0,2,0,0,16,8,Matthew,Welch,748.0,746.0,1.0,13.0,Signed,63.0,0.0,0.0,ATL,tier_6,0.0,0.0,8.130081300813009,2.710027100271003,2.710027100271003,59.62059620596206,2.710027100271003,2.0325203252032518,0.8125,ATL,5
2560,DT,LaMarcus,Nixon Sr,LaMarcus Nixon Sr,CIN,True,0,0,920,0,21,36,42,0,20,4,0,0,0,0,0,0,0,1,16,0,4,0,16,16,LaMarcus,Nixon Sr,2999.0,2997.0,1.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,25.0,27.17391304347826,0.0,23.91304347826087,21.73913043478261,68.4782608695652,0.0,0.43478260869565216,0.25,CIN,-3
2609,LE,Yasir,Nazari,Yasir Nazari,NO,True,16,0,390,1,10,5,10,1,20,0,0,0,0,0,0,0,0,26,2,1,3,1,15,3,Yasir,Nazari,1896.0,1894.0,1.0,26.0,Signed,66.0,0.0,0.0,NO,tier_6,18.58974358974359,22.435897435897434,7.6923076923076925,16.666666666666668,12.82051282051282,51.28205128205128,0.0,0.0,0.0,NO,5
2639,ROLB,Jeremy,Northcutt,Jeremy Northcutt,DET,True,35,0,1154,1,31,54,60,1,20,14,0,0,0,0,0,1,0,18,15,2,16,1,16,16,Jeremy,Northcutt,2094.0,2092.0,6.0,18.0,Signed,84.0,0.0,0.0,DET,tier_3,37.26169844020797,44.194107452339686,3.4662045060658575,34.66204506065858,27.72963604852686,78.85615251299826,0.8665511265164644,1.2131715771230502,0.8125,DET,4
2642,SS,Juan,Spellman,Juan Spellman,LAR,True,39,0,349,1,8,5,11,0,20,3,0,0,0,0,0,4,0,23,0,1,0,1,16,1,Juan,Spellman,2187.0,2185.0,4.0,23.0,Signed,59.0,0.0,0.0,LAR,tier_6,0.0,0.0,8.595988538681949,11.461318051575931,11.461318051575931,54.44126074498568,11.461318051575931,0.8595988538681949,-0.0625,LAR,11
2647,LOLB,Kendall,Barlow,Kendall Barlow,CHI,True,44,0,415,1,8,3,14,1,20,10,0,0,0,0,0,0,0,0,1,1,0,0,16,4,Kendall,Barlow,1287.0,1285.0,5.0,0.0,Signed,60.0,0.0,0.0,CHI,tier_6,2.4096385542168677,2.4096385542168677,4.819277108433735,2.4096385542168677,2.4096385542168677,53.01204819277108,0.0,2.4096385542168677,0.625,CHI,1
2667,MLB,Eric,Estrada,Eric Estrada,SF,True,125,0,1183,3,35,66,103,0,20,65,0,0,0,0,0,3,0,14,3,3,1,1,16,7,Eric,Estrada,1797.0,1795.0,4.0,14.0,Signed,76.0,0.0,0.0,SF,tier_4,4.015215553677092,4.437869822485207,5.9171597633136095,6.3398140321217245,5.9171597633136095,116.65257819103974,2.53592561284869,5.4945054945054945,3.875,SF,2
2702,DT,Chase,Walker,Chase Walker,BAL,True,0,0,626,0,15,19,27,0,20,1,0,0,0,0,0,0,0,24,14,1,0,0,16,5,Chase,Walker,487.0,485.0,2.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,22.364217252396166,22.364217252396166,1.5974440894568689,22.364217252396166,22.364217252396166,67.09265175718849,0.0,0.1597444089456869,0.0625,BAL,-2
2720,CB,Derek,Opega,Derek Opega,SF,True,0,23,516,0,11,16,28,1,20,17,23,0,1,0,0,2,0,14,0,0,0,0,12,1,Derek,Opega,1337.0,1335.0,1.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,0.0,0.0,1.937984496124031,3.875968992248062,3.875968992248062,75.5813953488372,3.875968992248062,3.2945736434108532,1.25,SF,-2
2727,CB,Jaelan,Allen,Jaelan Allen,SEA,True,0,70,1026,0,23,46,61,0,20,41,38,0,4,0,0,10,0,27,0,0,0,0,16,16,Jaelan,Allen,806.0,804.0,2.0,27.0,Signed,84.0,0.0,0.0,SEA,tier_3,0.0,0.0,3.898635477582846,9.746588693957115,9.746588693957115,81.87134502923976,9.746588693957115,3.996101364522417,1.9375,SEA,0
2728,FS,Lance,Ferrell,Lance Ferrell,NYJ,True,20,0,472,1,6,6,13,0,20,6,0,0,0,0,0,2,0,17,0,2,0,1,16,3,Lance,Ferrell,207.0,205.0,2.0,17.0,Signed,67.0,0.0,0.0,NYJ,tier_6,0.0,0.0,8.474576271186441,4.237288135593221,4.237288135593221,40.25423728813559,4.237288135593221,1.2711864406779663,0.25,NYJ,7
2731,FS,Ross,Terry,Ross Terry,WAS,True,0,0,735,0,23,22,29,0,20,17,0,0,0,0,0,3,0,25,0,0,0,0,11,11,Ross,Terry,625.0,623.0,1.0,25.0,Signed,67.0,0.0,0.0,WAS,tier_6,0.0,0.0,0.0,4.081632653061225,4.081632653061225,70.74829931972789,4.081632653061225,2.312925170068027,1.2727272727272727,WAS,2
2734,CB,Anthony,Wilkins,Anthony Wilkins,BUF,True,0,49,823,0,19,26,39,1,20,23,28,0,2,0,0,11,0,2,0,1,0,0,12,12,Anthony,Wilkins,2963.0,2961.0,7.0,2.0,Signed,84.0,0.0,0.0,BUF,tier_3,0.0,0.0,3.6452004860267313,13.365735115431349,13.365735115431349,70.47387606318348,13.365735115431349,2.7946537059538272,1.0,BUF,1
