Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
3946,WR,Troy,Franklin,Troy Franklin,HOU,0,0,1,0,697,23,746,269,True,0,0,0,0,57,0,0,3,0,0,0,0,0,0,0,3,14,14,0,31,0,Troy,Franklin,3221.0,3223.0,2.0,23.0,31.0,Signed,Normal,77.0,0.0,0.0,HOU,tier_4,934.3163538873994,1760.842105263158,0.21428571428571427,4.021447721179625,HOU,1.0
3960,TE,Patrick,Herbert,Patrick Herbert,DEN,1,0,6,0,356,21,1013,171,True,0,1,0,0,35,0,0,3,1,0,1,0,0,0,0,1,16,11,0,3,0,Patrick,Herbert,1928.0,1930.0,1.0,24.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,352.41855873642646,1432.3333333333335,0.0625,0.9871668311944718,DEN,-2.0
4046,QB,Justin,Herbert,Justin Herbert,LAC,381,3045,0,148,0,0,909,0,True,277,85,415,7,0,0,3,3,49,31,7,0,0,19,20,0,14,14,4,7,3,Justin,Herbert,1217.0,1219.0,6.0,28.0,7.0,Signed,XFactor,90.0,0.0,0.0,LAC,tier_1,419.1419141914192,1344.7058823529412,0.21428571428571427,3.3003300330033003,,
4099,WR,Davante,Adams,Davante Adams,NYJ,0,0,0,0,629,55,824,204,True,0,1,0,0,45,0,0,3,0,0,3,0,0,0,0,2,13,13,0,17,0,Davante,Adams,8.0,10.0,12.0,33.0,17.0,Signed,Star,78.0,0.0,0.0,NYJ,tier_4,763.3495145631068,1969.0434782608697,0.15384615384615385,2.4271844660194173,NYJ,-2.0
4143,WR,Jalen,McMillian,Jalen McMillian,PIT,4,0,6,3,826,50,968,211,True,0,1,0,0,70,0,0,3,4,0,9,0,0,0,0,4,16,16,0,28,0,Jalen,McMillian,3304.0,3306.0,2.0,24.0,28.0,Signed,Star,83.0,0.0,0.0,PIT,tier_3,857.4380165289256,1692.169014084507,0.25,4.132231404958678,PIT,-1.0
4171,WR,Courtland,Sutton,Courtland Sutton,DEN,2,0,1,0,537,62,534,184,True,0,1,0,0,38,0,0,3,2,0,0,0,0,0,0,4,15,8,0,3,0,Courtland,Sutton,2715.0,2717.0,8.0,30.0,3.0,Signed,Star,74.0,0.0,0.0,DEN,tier_5,1009.3632958801497,1998.153846153846,0.26666666666666666,7.49063670411985,DEN,4.0
4172,WR,Xavier,Weaver,Xavier Weaver,DEN,12,0,1,0,515,47,817,192,True,0,2,0,0,40,0,0,3,7,0,2,0,0,0,0,1,15,15,0,3,0,Xavier,Weaver,3488.0,3490.0,2.0,26.0,3.0,Signed,Normal,76.0,0.0,0.0,DEN,tier_4,645.0428396572827,1851.4285714285713,0.06666666666666667,1.2239902080783354,DEN,-6.0
4192,WR,Barion,Brown,Barion Brown,NYJ,0,0,1,0,771,66,975,315,True,0,0,0,0,57,0,0,3,0,0,0,0,0,0,0,4,16,16,0,17,0,Barion,Brown,845.0,847.0,1.0,22.0,17.0,Signed,Normal,74.0,0.0,0.0,NYJ,tier_5,790.7692307692308,1947.7894736842106,0.25,4.102564102564102,NYJ,0.0
4226,WR,Kade,Warner,Kade Warner,NO,0,0,1,0,721,66,744,359,True,0,0,0,0,56,0,0,3,0,0,2,0,0,0,0,5,16,15,0,26,0,Kade,Warner,2950.0,2952.0,3.0,27.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,969.0860215053764,1854.0,0.3125,6.720430107526882,NO,4.0
4261,TE,Pat,Freiermuth,Pat Freiermuth,PIT,0,0,7,0,314,25,873,128,True,0,0,0,0,35,0,0,3,0,0,9,0,0,0,0,1,14,14,0,28,0,Pat,Freiermuth,934.0,936.0,5.0,27.0,28.0,Signed,Star,80.0,0.0,0.0,PIT,tier_3,359.6792668957617,1291.8857142857141,0.07142857142857142,1.1454753722794961,PIT,-9.0
4290,HB,Derrick,Henry,Derrick Henry,HOU,467,0,1,179,129,16,364,129,True,0,101,0,0,19,0,3,3,54,0,9,0,0,0,0,0,16,3,1,31,10,Derrick,Henry,1214.0,1216.0,10.0,32.0,31.0,Signed,Normal,74.0,0.0,0.0,HOU,tier_5,1637.3626373626373,1322.3,0.625,27.47252747252747,HOU,7.0
4305,WR,Terry,McLaurin,Terry McLaurin,PHI,0,0,0,0,877,47,933,345,True,0,0,0,0,67,0,0,3,0,0,0,0,0,0,0,4,16,16,0,12,0,Terry,McLaurin,1895.0,1897.0,7.0,30.0,12.0,Signed,Star,83.0,0.0,0.0,PHI,tier_3,939.9785637727759,1884.8955223880596,0.25,4.287245444801715,PHI,1.0
4310,WR,Brenden,Rice,Brenden Rice,LAC,0,0,1,0,485,37,702,205,True,0,0,0,0,41,0,0,3,0,0,0,0,0,0,0,2,14,14,0,7,0,Brenden,Rice,3439.0,3441.0,2.0,24.0,7.0,Signed,Normal,72.0,0.0,0.0,LAC,tier_5,690.8831908831909,1703.4146341463413,0.14285714285714285,2.849002849002849,LAC,-3.0
4336,QB,Geno,Smith,Geno Smith,PIT,125,2877,0,15,0,0,797,0,True,248,24,457,13,0,0,0,3,19,77,1,0,0,37,15,0,13,13,2,28,0,Geno,Smith,2591.0,2593.0,13.0,35.0,28.0,Signed,Normal,69.0,0.0,0.0,PIT,tier_6,156.83814303638647,1562.5,0.0,0.0,,
4339,HB,De'Von,Achane,De'Von Achane,MIA,664,0,5,155,332,21,687,246,True,0,186,0,0,43,0,4,3,52,0,7,0,0,0,0,0,12,12,6,11,1,De'Von,Achane,6.0,8.0,3.0,24.0,11.0,Signed,Star,82.0,0.0,0.0,MIA,tier_3,1449.7816593886464,1078.6375545851529,0.08333333333333333,1.455604075691412,MIA,-14.0
4354,WR,Michael,Gallup,Michael Gallup,WAS,0,0,2,0,565,77,631,208,True,0,1,0,0,40,0,0,3,0,0,0,0,0,0,0,2,15,11,0,25,0,Michael,Gallup,964.0,966.0,8.0,30.0,25.0,Signed,Star,75.0,0.0,0.0,WAS,tier_4,895.4041204437401,1984.390243902439,0.13333333333333333,3.1695721077654517,WAS,-2.0
4374,QB,Joe,Burrow,Joe Burrow,CIN,259,3279,0,116,0,0,796,0,True,274,43,415,9,0,0,3,3,50,84,5,0,0,17,24,0,12,12,3,1,4,Joe,Burrow,393.0,395.0,6.0,29.0,1.0,Signed,XFactor,95.0,0.0,0.0,CIN,tier_0,325.37688442211055,1806.9767441860465,0.3333333333333333,5.025125628140704,,
4383,WR,Brian,Thomas Jr,Brian Thomas Jr,MIA,0,0,0,0,936,68,970,357,True,0,0,0,0,79,0,0,3,0,0,0,0,0,0,0,5,16,16,0,11,0,Brian,Thomas Jr,262.0,264.0,1.0,23.0,11.0,Signed,Star,81.0,0.0,0.0,MIA,tier_3,964.9484536082474,1706.1265822784808,0.3125,5.154639175257732,MIA,1.0
4384,WR,Tyler,Boyd,Tyler Boyd,HOU,0,0,1,0,371,65,453,133,True,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,16,5,0,31,0,Tyler,Boyd,279.0,281.0,10.0,31.0,31.0,Signed,Star,76.0,0.0,0.0,HOU,tier_4,818.9845474613686,1907.9999999999998,0.0,0.0,HOU,-4.0
